gene.symbol	gene.entrezid
CYP2R1	120227
LOC100133612	NA
DACH2	117154
FXYD1	5348
ZNF257	113835
LMNB1	4001
NTNG2	84628
THBD	7056
BBS4	585
CHST6	4166
PAK1	5058
DSCAM	1826
AACSL	729522
LOC84856	NA
LRRC69	100130742
IGSF8	93185
PHPT1	29085
PTMS	5763
EXTL1	2134
S100A12	6283
LCMT1	51451
C10ORF79	NA
FLJ90757	NA
TP53BP1	7158
ZNF643	65243
RFC1	5981
ACTL6A	86
C10ORF81	NA
CYP4F12	66002
SLC39A4	55630
TPMT	7172
PJA1	64219
LPIN2	9663
CRLF1	9244
MAGED4B	81557
TMEM170A	124491
CDH16	1014
CSTB	1476
FAM71D	161142
CETN2	1069
NCOR2	9612
HM13	81502
PARP2	10038
L3MBTL	26013
TIMM50	92609
BAT4	7918
PARP1	142
NDFIP2	54602
B3GAT3	26229
HSPH1	10808
TSPAN8	7103
C1ORF38	NA
CLVS1	157807
RGS18	64407
QDPR	5860
KIAA1199	57214
OR51E2	81285
GOLT1B	51026
NCDN	23154
KLHDC8B	200942
ZNF605	100289635
SNHG4	724102
LMO3	55885
SLC44A5	204962
STK40	83931
LRP8	7804
KIFAP3	22920
ST6GALNAC4	27090
ZNF318	24149
EPHA7	2045
RAD51C	5889
PAK7	57144
BAGE2	85319
ATP11C	286410
WHSC2	7469
ARHGAP28	79822
IYD	389434
ZNF85	7639
FLJ12825	440101
DNAH11	8701
RBCK1	10616
PIM3	415116
MANEAL	149175
ASB15	142685
FUT2	2524
ZNF398	57541
CFL2	1073
TSPAN15	23555
RHO	6010
FAM188A	80013
C18ORF10	NA
SLC27A2	11001
C20ORF70	NA
MPEG1	219972
DCAF4L1	285429
OLAH	55301
SSX3	10214
DCDC2	51473
SMYD5	10322
STK19	8859
CLIC1	1192
ALG6	29929
ACOT2	10965
SLC39A3	29985
C19ORF45	NA
BFSP2	8419
ZNF862	643641
PTGFRN	5738
NAA20	51126
SHBG	6462
MTX1	4580
C1ORF96	NA
CEP350	9857
PECAM1	5175
CDK5RAP1	51654
EXOG	9941
PIGG	54872
MYBPHL	343263
CDK5RAP2	55755
ARL2	402
PLCB4	5332
C21ORF99	NA
EIF2C2	27161
BRIP1	64979
SDK2	54549
FANCA	2175
PIGX	7730
SLCO6A1	133482
ARID3C	138715
SORL1	6653
LOC144486	NA
CHD3	1107
MTCH1	23787
LOC388242	388242
RNF220	55182
TLX1NB	100038246
DGCR11	25786
DPEP2	64174
SMYD1	150572
MBNL2	10150
ISG20L2	81875
PLAU	5328
MBL2	4153
TMEM119	338773
HS3ST4	9951
ARID4A	5926
DKK2	27123
TBXAS1	6916
PCDHB11	56125
H2AFY	9555
TIMELESS	8914
GAGE1	2543
RCCD1	91433
DNM1L	10059
SLC1A4	6509
FERMT1	55612
KDELR3	11015
GLUD1	2746
C8ORF59	NA
RBMY2FP	159162
NXT2	55916
SLC45A2	51151
IL1RL1	9173
NLRC4	58484
RPL8	6132
GIPC1	10755
C20ORF186	NA
USP14	9097
ARSD	414
FAM83F	113828
KIAA1239	57495
ALS2CR4	65062
TOMM20	9804
SMARCC1	6599
CARNS1	57571
DBT	1629
FAM178A	55719
PGLYRP2	114770
CA8	767
GPC2	221914
CKMT2	1160
AIF1L	83543
TRIM37	4591
UGT2B10	7365
DGCR9	25787
LRP12	29967
SLC25A37	51312
TRPM8	79054
AQP5	362
HIST1H2BN	8341
SDC3	9672
ECE1	1889
POU3F2	5454
ARMC1	55156
TBL2	26608
LZTS2	84445
TROVE2	6738
CLEC18A	348174
C14ORF50	NA
PDZD2	23037
UGT1A7	54577
B9D1	27077
FAT1	2195
LOC643837	NA
CDK5R1	8851
HIST1H3B	8358
PYGM	5837
ADCK1	57143
NXF2	56001
TRAF7	84231
PLEKHA9	51054
LAS1L	81887
EIF3D	8664
ABLIM3	22885
FCGR3A	2214
ANKRD34A	284615
SLC9A6	10479
JUND	3727
ATP6V1E1	529
ZNF703	80139
ACOT12	134526
IGSF21	84966
CDH11	1009
C12ORF36	NA
CRYL1	51084
DERL3	91319
CANX	821
PDCD6	10016
RCOR2	283248
SEPSECS	51091
MTERFD1	51001
GIPC2	54810
RNF31	55072
PLEKHA2	59339
PYDC1	260434
SLC26A11	284129
CC2D1B	200014
RGS6	9628
CENPQ	55166
LSM11	134353
ORM2	5005
CCNL1	4171
MCM3APAS	114044
MRPL39	54148
STXBP4	252983
RHBDF1	64285
CHRND	1144
CTXN1	404217
USH1C	10083
CPD	1362
SLC16A9	220963
FSTL5	56884
TNFRSF18	8784
RIMKLA	284716
COL11A1	1301
IKBKG	8517
C9ORF16	NA
DCLRE1C	64421
FHIT	2272
GMFB	2764
C13ORF34	NA
NHLRC3	387921
PMS2L3	5387
E4F1	1877
KHNYN	23351
TMEM147	10430
YES1	7525
PRKD1	5587
CFL1	1072
HMBS	3145
ATP6V1E2	90423
C1ORF93	NA
BCHE	590
COMMD2	51122
DYNLRB1	83658
C8ORF44	NA
ZMYM3	9203
WNT1	7471
FLJ46321	NA
PCSK7	9159
ACVR2A	92
C1QC	714
TMEM98	26022
HIST1H2BL	8340
C20ORF26	NA
LOC146880	146880
FADS3	3995
AGXT2L2	85007
SHISA2	387914
GREB1L	80000
RPL36A	6166
MRPS17	51373
KIAA0232	9778
FAM199X	139231
IRF3	3661
C3ORF21	NA
ENTPD2	954
PCTP	58488
NUP210	23225
ABCD4	5826
MAP2K2	5605
PLCH2	9651
TDO2	6999
PACSIN1	29993
TRAF5	7188
TTR	7276
PRKD2	25865
PKD1	5310
SNRPD2	6633
LOC100131551	NA
CCDC3	83643
TMEM65	157378
BLVRA	644
THSD7A	221981
SLC6A16	28968
CELF6	60677
GCG	2641
LANCL1	10314
FGFR1OP2	26127
SRPX2	27286
SMR3A	26952
OXTR	5021
ELOVL7	79993
IQCG	84223
METTL2A	55798
GTF2E1	2960
CREB3L2	64764
PSCA	8000
SPA17	53340
HOXC8	3224
RNPEPL1	57140
ICAM5	7087
MPP6	10200
NOMO1	23420
TCEAL7	56849
SNPH	9751
RNF130	55819
LOC441204	441204
REEP4	80346
TCAM1P	146771
MN1	4330
KCNH4	23415
POP4	10775
RAB3C	115827
METTL7A	25840
SIRT1	23411
DCAF11	80344
RAET1E	135250
POLR3F	10621
RAB3GAP2	25782
TRAPPC9	83696
ZNF205	7755
SNRK	54861
ZNF560	147741
HES5	388585
BAT2	7916
TBC1D22B	55633
EN1	2019
MCTP1	79772
TRIM25	7706
FUT1	2523
HSPB8	26353
LOC399815	399815
ASNS	440
TMEM8B	51754
ZSWIM1	90204
KCNA3	3738
BLZF1	8548
KLC3	147700
RNASE4	283
CDH17	1015
C10ORF72	NA
SDF2L1	23753
DDB1	1642
ST7	7982
MALL	7851
ARFGAP1	26286
PPP1R15A	23645
ENTPD1	953
DUSP15	128853
FABP3	2170
RNPC3	55599
AATK	9625
ADAMTS18	170692
SNHG6	641638
S100A6	6277
LAMA1	284217
RASAL2	9462
CITED2	10370
C1ORF51	NA
ZNF273	10793
GCKR	2646
RPL10L	140801
DSCR9	257203
ZNF675	171392
FGG	2266
F13A1	2162
FOXJ1	2302
PPCDC	60490
XKR3	150165
PRR7	80758
HSPA12A	259217
HIST2H2BE	8349
CD151	977
NBL1	4681
FUS	2521
PRR12	57479
PHF6	84295
HIST2H2BF	440689
GRAMD1B	57476
PRRX2	51450
PDCD1LG2	80380
BICD1	636
EN2	2020
STRADB	55437
ADCK5	203054
BEX2	55859
PLA2G4F	255189
DRD4	1815
PEX14	5195
TP53I11	9537
PCDHB3	56132
NLRP12	91662
FHL5	6813
PPAPDC1A	196051
CUBN	8029
SNAPC2	6618
PCDHGB1	56104
PDGFD	80310
GREB1	9687
PCDHB16	57717
ALDH9A1	223
GABRQ	55879
IL1RAPL2	26280
DTNBP1	84062
LOC407835	407835
XPOT	11260
MAP4	4134
KIAA1210	57481
PHF20L1	51105
BOC	91653
ACADM	34
CCDC124	115098
BACH2	60468
C6ORF115	NA
DKKL1	27120
CECR7	100130418
VPS37C	55048
PTPRB	5787
TUFT1	7286
LPPR1	54886
DAK	26007
GPR125	166647
INS-IGF2	723961
CLUL1	27098
DOPEY1	23033
NFE2L2	4780
UBN1	29855
SNRPA	6626
CCDC132	55610
CD70	970
MAGED4	728239
SALL2	6297
C17ORF80	NA
XPO6	23214
GAPDH	2597
TIPIN	54962
LOC285768	285768
ZNF766	90321
SRGAP1	57522
BAG2	9532
HLTF	6596
NRARP	441478
PAQR8	85315
PLCB2	5330
FBXL22	283807
ZNF280C	55609
SLC26A3	1811
ZNF143	7702
DLX6	1750
KIAA0195	9772
RAPGEF3	10411
LOC728392	728392
RPS6KA4	8986
COPE	11316
MICA	100507436
SYT4	6860
HTT	3064
ZSWIM6	57688
TPCN1	53373
KRT20	54474
TELO2	9894
FBLN7	129804
BTNL3	10917
SRGAP3	9901
COL4A5	1287
MAPKBP1	23005
TOR1A	1861
FRZB	2487
NFKBIL1	4795
C22ORF23	NA
LAMA5	3911
PLCB3	5331
BRI3BP	140707
RRP12	23223
UPK1B	7348
MUS81	80198
LRRC42	115353
C5ORF4	NA
LRRC3B	116135
ZNF322A	79692
RNF17	56163
TATDN3	128387
CCT2	10576
STK32B	55351
TWIST2	117581
KHK	3795
SH2D1B	117157
TRPC4	7223
SAAL1	113174
CD2BP2	10421
CALR3	125972
KCNIP2	30819
SEMA7A	8482
SLC35A1	10559
PAGE2	203569
JAKMIP3	282973
ZNF578	147660
CD46	4179
GCDH	2639
IFT46	56912
PNMA5	114824
HIST1H2AE	3012
EDDM3A	10876
DNAJC10	54431
LTBP2	4053
MRPL13	28998
RNF126P1	376412
FKBP11	51303
HOXB13	10481
ARL5B	221079
CSAG1	158511
RETNLB	84666
VAT1	6570
MICB	4277
RFPL1S	10740
NUAK1	9891
DNAJC12	56521
APBB1	322
ARFRP1	10139
BPESC1	60467
ARX	10054
HOXB8	3218
RPAP1	26015
C19ORF35	NA
C6ORF225	NA
CCDC21	64793
IGBP1	3476
SEMA3G	56920
SLCO2B1	11309
NT5DC1	221294
CROCC	9696
SAMM50	25813
COPS5	10987
CALM1	801
SCAF1	58506
GPR123	84435
MAPKAPK2	9261
ADI1	55256
PRX	9588
CA10	56934
PROZ	8858
ABCC9	10060
KLHL31	401265
TPPP2	122664
ZNF431	170959
WNT2	7472
GRAMD2	196996
HIST1H2BJ	8970
TEKT5	146279
CSGALNACT1	55790
C22ORF40	NA
SPEG	10290
TUBG2	27175
CDAN1	146059
DDR1	780
SAMD5	389432
RPGRIP1L	23322
PPP2R1A	5518
EDEM1	9695
TCL6	27004
ZNF480	147657
C20ORF196	NA
USP35	57558
SATB2	23314
MFSD10	10227
CABLES2	81928
TMEM54	113452
SEC61A1	29927
SHC3	53358
SEPT14	346288
TACC2	10579
TAX1BP3	30851
KIAA1529	100499483
AZGP1	563
CD24	100133941
FAM171B	165215
OSBPL11	114885
CYC1	1537
MTHFS	10588
AKR1D1	6718
XPO1	7514
RPH3AL	9501
SLC28A3	64078
APOBEC2	10930
NUDT9P1	119369
TNNI2	7136
HDGFRP2	84717
FAM3B	54097
NEGR1	257194
OPHN1	4983
POLR3K	51728
RBMX	27316
BBC3	27113
NFKB2	4791
GATM	2628
IFT80	57560
C8ORF47	NA
RPS6KC1	26750
RFT1	55065
PIM1	5292
PPP1R14D	54866
CAPN10	11132
GAGE2A	729447
CARD18	59082
SULF1	23213
EXOSC5	56915
POLR3C	10623
CSNK1G1	53944
MYADM	91663
C14ORF53	NA
NOMO3	408050
C11ORF59	NA
FBXO15	201456
KLHL30	377007
C1ORF95	NA
SLC45A1	50651
CREM	1390
CTSO	1513
TMIE	259236
SLC7A8	23428
ACE	1636
MAGEB16	139604
NKPD1	284353
KIF2A	3796
IDO2	169355
TRANK1	9881
CHST1	8534
UBL4B	164153
ARHGEF2	9181
GK5	256356
SIGLEC8	27181
GPR180	160897
LASP1	3927
LRP4	4038
PPFIBP2	8495
L1CAM	3897
WASH7P	653635
TSNAX	7257
PDE8A	5151
SRRD	402055
TNFRSF9	3604
HK2	3099
ZSCAN20	7579
PELI3	246330
DEFB132	400830
DGCR2	8026
GTF3C2	2976
IKBKE	9641
MPP7	8208
COBLL1	22837
RGN	9104
GBX2	2637
ALS2CL	259173
TAC3	6866
ADSL	158
C5AR1	728
KCNJ14	3770
FCGBP	8857
FIP1L1	81608
IGSF1	3547
UQCRHL	440567
TKTL1	8277
SFT2D2	375035
TSC1	7248
SNAP47	116841
HCG18	414777
HIBCH	26275
EVI5L	115704
RAB27A	5873
FGR	2268
TEDDM1	127670
PLCD4	84812
COL18A1	80781
DHTKD1	55526
SNX11	29916
PMPCA	23203
AIM1	202
PA2G4	5036
TOR3A	64222
CHD1L	9557
PNCK	139728
ADH1C	126
DKFZP686A1627	NA
ZFPL1	7542
ALDH4A1	8659
C6ORF72	NA
ASAP1	50807
DEF8	54849
KIF4B	285643
NFYA	4800
TMEM165	55858
GNS	2799
STYX	6815
TBCB	1155
ZCCHC24	219654
NELL1	4745
MMP10	4319
NCRNA00189	193629
ITSN1	6453
LIMS3	96626
INPP5B	3633
EIF3H	8667
NLRP4	147945
SMAD2	4087
MYOF	26509
WNT4	54361
OGDHL	55753
ANXA10	11199
CCT4	10575
STEAP4	79689
PCDHA1	56147
KCNE1	3753
CLRN1OS	116933
POPDC2	64091
ASPH	444
SNF8	11267
CA12	771
FMO9P	116123
RALGAPB	57148
KCNJ5	3762
CDYL	9425
CLCN1	1180
PPP2CB	5516
RHCG	51458
ARRDC2	27106
COMP	1311
TNRC18	27320
MYPOP	339344
CCDC114	93233
KCNG1	3755
YWHAZ	7534
TRIM27	5987
PRNP	5621
ZNF468	90333
SFXN1	94081
MMP17	4326
BCAT1	586
MFI2	4241
C3	718
SI	6476
NAV1	89796
C12ORF56	NA
ENGASE	64772
SREBF2	6721
DDOST	1650
C6ORF47	NA
GAL3ST4	79690
IPO11	51194
SEPT9	10801
PMVK	10654
FRMD6	122786
GPS1	2873
HCLS1	3059
HSPA12B	116835
WSB2	55884
ATP1A3	478
FAM116B	414918
ECHDC1	55862
PCDHB9	56127
FBXO21	23014
NRSN2	80023
BUB3	9184
C10ORF26	NA
DLX4	1748
EIF5	1983
ALG1	56052
TCERG1	10915
C7ORF27	NA
HIST1H4I	8294
SAMD12	401474
HSPG2	3339
PLEKHG5	57449
CRAT	1384
ALOX15B	247
RHBDL2	54933
NONO	4841
FAM169A	26049
KIF3B	9371
SF4	57794
ANKRD2	26287
ASPG	374569
LOC338651	NA
DSCR6	53820
C20ORF24	NA
PWWP2B	170394
ADAM32	203102
SLC22A8	9376
DEFA1B	728358
KLHL34	257240
MAF1	84232
SCUBE1	80274
C17ORF75	NA
DGCR14	8220
RERG	85004
RBM8A	9939
SGEF	26084
HTATSF1	27336
GPR64	10149
HIST1H2BF	8343
ATG10	83734
DUSP16	80824
KCNF1	3754
DYDC1	143241
ISYNA1	51477
UBE2Q2	92912
PTCRA	171558
KRT14	3861
EI24	9538
IFI27L2	83982
CDH9	1007
SNRPD1	6632
GDF10	2662
SPTA1	6708
ARTN	9048
ABCD3	5825
ALDOB	229
ACSL6	23305
LTBP4	8425
TSNARE1	203062
DLX2	1746
SRC	6714
TAF10	6881
RMI1	80010
TEX101	83639
YAF2	10138
TUG1	55000
IPCEF1	26034
DHRS12	79758
CDH19	8642
LOC283731	283731
CST2	1470
STX17	55014
DNAJB13	374407
CCDC22	28952
EP400	57634
NARS	4677
VGLL4	9686
NUDCD3	23386
CACNB3	784
CTSB	1508
CAMKV	79012
STRBP	55342
NAT14	57106
TMSB10	9168
GABARAPL1	23710
ZNF207	7756
ZNF767	79970
TMEM69	51249
CLLU1	574028
ZBED1	9189
TMED3	23423
TAGAP	117289
CYBASC3	220002
SYN2	6854
NCOR1	9611
SLC48A1	55652
TMEM108	66000
UBA1	7317
TLL2	7093
THOC4	10189
ZNF530	348327
TRIB2	28951
LDHA	3939
SCIN	85477
B3GNT3	10331
COMMD4	54939
RBMX2	51634
KLHL35	8507
GGPS1	9453
NOMO2	283820
CD180	4064
C14ORF145	NA
CMPK1	51727
FKBP1A	2280
IL18RAP	8807
CCDC138	165055
ITIH1	3697
NOTUM	147111
IL4R	3566
PPP1CC	5501
CD81	975
JOSD2	126119
MYO5C	55930
DCAF16	54876
SPATA24	202051
SLC10A4	201780
SIK1	150094
LIMK2	3985
RHBDD3	25807
TCTEX1D2	255758
GSTA4	2941
MRPS14	63931
RNF138	51444
DDX3X	1654
MAK	4117
TMEM38B	55151
SPP2	6694
GPD1L	23171
SYNM	23336
BRP44	25874
PPP1R13L	10848
MYH3	4621
FANCF	2188
RPSA	3921
STRN3	29966
SRCAP	10847
C5ORF33	NA
PKDCC	91461
FAM166A	401565
CCDC40	55036
C6ORF27	NA
RAMP1	10267
DPT	1805
C4ORF3	NA
CLTA	1211
KCNK2	3776
SMCR8	140775
DLX6AS	285987
C4ORF14	NA
ARPC1B	10095
BCL6B	255877
DERA	51071
FOXL1	2300
PROC	5624
PRKAB1	5564
MCEE	84693
MCOLN3	55283
GPIHBP1	338328
KMO	8564
GCHFR	2644
CYP4F2	8529
BHLHE40	8553
GRN	2896
AGAP1	116987
SAMD4A	23034
ABCA12	26154
RARS	5917
STAG3L2	54441
KIF7	374654
TCERG1L	256536
IFI27L1	122509
SPDEF	25803
PNMA1	9240
RPSAP58	388524
SSFA2	6744
GDF1	2657
ADAMTSL2	9719
NAALADL1	10004
SLC26A10	65012
PRSS1	5644
SNX15	29907
EIF5A2	56648
VKORC1	79001
CYP1A2	1544
MBOAT7	79143
NOL10	79954
CD300E	342510
ADCY8	114
EXOC3	11336
LOC100129726	NA
DDIT4L	115265
FITM2	128486
PRR5	55615
SLC25A25	114789
APEX2	27301
CRBN	51185
FAM86C	55199
SHANK1	50944
TMEM48	55706
ATP1A1	476
ZNF534	147658
TPST1	8460
SDK1	221935
PLEKHN1	84069
ARHGEF18	23370
RIMS3	9783
TMEM55B	90809
WDR86	349136
GFAP	2670
TFPI2	7980
CRABP1	1381
KIAA1751	85452
GIGYF1	64599
PLCH1	23007
WFIKKN2	124857
RICH2	9912
TTYH2	94015
STX4	6810
FTSJD1	55783
KIAA1908	NA
ZNF563	147837
MYOM2	9172
LOC283050	NA
CXORF40B	NA
KBTBD12	166348
EID2B	126272
HDHD2	84064
RPL39L	116832
TSPY2	64591
PGLYRP1	8993
RBMS3	27303
RUFY1	80230
LRCH1	23143
MAGEA9B	728269
ZCCHC12	170261
EYA4	2070
SLC29A2	3177
ZNF500	26048
ACSM5	54988
LETM1	3954
ACPT	93650
C19ORF50	NA
MDC1	9656
LRP11	84918
SMTNL2	342527
GPR82	27197
SERPINE1	5054
CCR3	1232
ZNF99	7652
FAM69B	138311
PMS2	5395
CYP27B1	1594
IL17B	27190
ANAPC4	29945
ADAR	103
ROBLD3	28956
SLC38A8	146167
COL1A2	1278
DIO3OS	64150
ELOVL3	83401
TBX18	9096
BARD1	580
CTSL1	1514
LOC134466	NA
RUVBL2	10856
KAZALD1	81621
FRS3	10817
PHF21A	51317
NUP62	23636
KLHL7	55975
ACTN4	81
ADH1B	125
SLC25A35	399512
PVRL4	81607
UBE2M	9040
FANCM	57697
FRAS1	80144
NKIRAS2	28511
SUPT5H	6829
OAZ3	51686
FDPS	2224
EME2	197342
CST4	1472
CPA4	51200
TNPO2	30000
CRELD2	79174
PIK3R5	23533
TAX1BP1	8887
LIN37	55957
UTP20	27340
MTP18	51537
TUBB3	10381
FOXD4	2298
CHP	11261
HINFP	25988
ATP1B1	481
C1ORF26	NA
PGK1	5230
NTS	4922
CCDC24	149473
SCTR	6344
GAGE2E	26749
CNOT6	57472
CYTL1	54360
ZNF382	84911
SNHG3	8420
CHRM1	1128
ELP2P	100131454
DDX10	1662
NKAIN2	154215
ISM2	145501
CBX4	8535
TP63	8626
KIAA0513	9764
HBE1	3046
MDGA1	266727
TESK2	10420
AKIRIN1	79647
MAGEE1	51438
C18ORF56	NA
ERC2	26059
PDE5A	8654
CRIPAK	285464
CLLU1OS	574016
UNC5B	219699
CPN2	1370
LMTK3	114783
POMT2	29954
SLC16A11	162515
AQPEP	206338
WDR55	54853
NAT10	55226
USP46	64854
PI16	221476
SSX2IP	117178
FAM200A	221786
PLUNC	51297
HS3ST3B1	9953
SAMD4B	55095
LASS5	91012
C18ORF19	NA
LOC100134713	NA
SLC6A7	6534
WIF1	11197
SDHD	6392
SIM1	6492
CSNK1D	1453
PRDX3	10935
FER1L5	90342
KCNJ9	3765
LOC100124692	NA
SLC27A5	10998
DPYS	1807
GGCT	79017
PRKCD	5580
AMPD1	270
SPEF2	79925
ADAMTS9	56999
MBIP	51562
AP1S1	1174
SLC1A1	6505
PABPC1L	80336
LYZL2	119180
CHI3L2	1117
SCN5A	6331
UBXN8	7993
PTDSS2	81490
PFKM	5213
PCDHB7	56129
TRNP1	7207
TPSG1	25823
PRR5L	79899
PCSK5	5125
SSX8	280659
LOC100272146	NA
DGKZ	8525
ANGPT1	284
RNF214	257160
SUMF2	25870
SFRP5	6425
C20ORF134	NA
FAM19A4	151647
CCDC46	201134
RHBG	57127
SLC9A11	284525
LIPG	9388
APIP	51074
FAM129A	116496
FGD2	56246
ANKAR	150709
DDX59	83479
TNFRSF1B	7133
ZNF836	162962
C19ORF69	NA
DUSP18	150290
GIP	2695
SYDE2	84144
ZNF761	388561
CRTAP	10491
PCK2	5106
DMD	1756
DOLK	22845
TMEM90B	79953
CAPN9	10753
TANK	10010
FCN1	2219
TRNAU1AP	54952
RPP40	10799
TMPRSS2	7113
PRRT2	112476
MYO9B	4650
RAE1	8480
FILIP1L	11259
IL1R1	3554
LILRA6	11025
RDH5	5959
NR6A1	2649
FOLH1	2346
SPINK1	6690
TIAM1	7074
STAM	8027
LOC728606	NA
BAX	581
EVI2B	2124
TMEM30A	55754
MRPL32	64928
SGSM1	129049
HES4	57801
NFXL1	152518
EXTL3	2137
PON3	5446
TSPAN12	23554
BRMS1	25855
BUD13	84811
COPS6	10980
PCDH12	51294
ZG16	653808
TIMM17B	10245
C6ORF64	NA
ENC1	8507
SCGB1A1	7356
PDLIM2	64236
CDHR3	222256
SERPINA4	5267
FAM176A	84141
ZNF34	80778
GPR137C	283554
ZNF233	353355
DUS1L	64118
SAP30L	79685
PODNL1	79883
ABHD11	83451
NIPA2	4195
LYZ	4069
LCP2	3937
KLHL38	340359
C10ORF35	NA
TP53TG3B	729264
SAA1	6288
P2RY8	286530
ADPRHL1	113622
GPBP1	65056
MAP7D1	55700
SLC35B2	347734
CCDC144NL	339184
SHC4	399694
RNASE7	84659
ZBTB2	57621
OSGEPL1	64172
ARHGEF15	22899
GRIN2B	2904
DCX	1641
FOXI2	399823
C1ORF112	NA
MDM4	4194
FAM110A	83541
LGALS1	3956
C9ORF69	NA
FMO2	2327
DPCD	25911
SAV1	60485
TRPV4	59341
HOXB7	3217
ASPDH	554235
C6ORF129	NA
BAP1	6045
ZNF48	197407
PGS1	9489
PAX8	7849
GAGE8	26749
GLS	2744
CRHR1	1394
CDC37	11140
FZD6	8323
ZNF384	171017
THTPA	79178
SERPINI2	5276
CNKSR3	154043
ATP6V0D2	245972
MXD4	10608
C3ORF67	NA
FOXD1	2297
SLC38A1	81539
SMAGP	57228
LOC100129066	NA
PDK4	5166
PRKAG2	51422
C10ORF55	NA
SNX14	57231
CSF1R	1436
RHOF	54509
PDE8B	8622
SPTBN4	57731
WASH3P	374666
TSTA3	7264
BAT2L2	23215
DCLK2	166614
GTPBP4	23560
TRIOBP	11078
PDGFRA	5156
SIGIRR	59307
FAM198A	729085
CUL4B	8450
SUPT3H	8464
TSC22D4	81628
CCDC155	147872
HEATR7B2	133558
ACOX2	8309
SYPL1	6856
GLRX3	10539
RCVRN	5957
CT47A6	728062
FABP6	2172
GALNTL4	374378
CPA5	93979
ZCCHC6	79670
WDR66	144406
PODXL2	50512
RFPL1	5988
GSDMD	79792
ZNF490	57474
SLC37A4	2542
NDUFV2	4729
RPS5	6193
MGC23270	NA
PID1	55022
ATR	545
HNRNPR	10236
C13ORF37	NA
PRMT5	10419
STC1	6781
ICK	22858
SOHLH1	402381
TBX20	57057
GFOD2	81577
CHST10	9486
SLC5A5	6528
FASN	2194
AHCTF1	25909
PPIL4	85313
AGRP	181
RDH8	50700
RBMXL1	494115
SLC4A10	57282
CYP2J2	1573
BEST4	266675
RAVER2	55225
SLC24A4	123041
SPTB	6710
GPR56	9289
RBM12B	389677
FMO1	2326
IGFBP1	3484
C19ORF55	NA
GSK3A	2931
MLEC	9761
MFAP4	4239
BNIPL	149428
PHF15	23338
RAB33B	83452
SORD	6652
TMEM82	388595
C2CD4D	100191040
GBP1	2633
PDSS2	57107
C1QB	713
SGPP2	130367
ZBTB22	9278
PTP4A1	7803
KLHL23	151230
LRFN2	57497
MEGF10	84466
C1ORF88	NA
LOC158696	NA
SIRT6	51548
GPR1	2825
SYT14	255928
WSCD2	9671
SWAP70	23075
C16ORF70	NA
TFIP11	24144
MPDU1	9526
TMEM161A	54929
FAM134B	54463
PAPLN	89932
DUSP2	1844
MTR	4548
SPERT	220082
KIAA0114	57291
ACTA2	59
TET1	80312
PIGZ	80235
ANGEL2	90806
CLEC9A	283420
TRIM47	91107
FTHL17	53940
LHX8	431707
GPR37L1	9283
RAB10	10890
B3GALNT1	8706
CCDC88A	55704
AQP10	89872
PFAS	5198
DLAT	1737
VNN3	55350
UHRF1BP1	54887
BEND3	57673
NLE1	54475
PABPC3	5042
HSD17B6	8630
RBPMS2	348093
HMX1	3166
TLX3	30012
DHX58	79132
PALLD	23022
UQCRH	7388
UBXN2B	137886
PPEF1	5475
SIX5	147912
CALU	813
AVL9	23080
RSPO2	340419
C3ORF18	NA
NPHS1	4868
GPM6B	2824
PRRT4	401399
IRF5	3663
GNGT1	2792
PAFAH2	5051
HSPB3	8988
C11ORF68	NA
CRYGS	1427
C1QTNF7	114905
TBC1D19	55296
CYP4A22	284541
SARM1	23098
MASTL	84930
TCF20	6942
SMAD6	4091
KCTD2	23510
UBL7	84993
NCRNA00105	80161
SLC4A1AP	22950
PRAMEF5	343068
ZNF3	7551
TFF2	7032
C14ORF73	NA
HSPA14	51182
SMR3B	10879
TM2D2	83877
APOA1	335
FAM186A	121006
C2ORF76	NA
NRAS	4893
POLRMT	5442
C9ORF86	NA
COL7A1	1294
HS1BP3	64342
RFX6	222546
APCDD1	147495
LOC441601	441601
LOC100190938	NA
C19ORF21	NA
GBAS	2631
P2RX2	22953
TTLL6	284076
CHRNB2	1141
LOC150381	NA
DUSP23	54935
LOC147804	NA
ZNF714	148206
PCSK2	5126
FGD4	121512
NCRNA00114	400866
FAM59A	64762
MC1R	4157
SLC7A14	57709
TSPAN11	441631
COX6C	1345
DUSP28	285193
FAIM	55179
U2AF2	11338
ZNF389	651302
FNBP1L	54874
DPPA4	55211
PDCD2L	84306
ZC3H8	84524
TNFSF15	9966
TAF9	6880
PSMD1	5707
EFHA2	286097
EFHC2	80258
CHD4	1108
SLC38A4	55089
NCKAP5	344148
CBLN4	140689
NRIP1	8204
RMST	196475
CELF3	11189
TXNL4A	10907
PAQR6	79957
C5ORF51	NA
SLA	6503
SLC41A2	84102
SLC6A3	6531
POMGNT1	55624
ARHGAP4	393
CXCL17	284340
ERLEC1	27248
DHX30	22907
UROC1	131669
MLH3	27030
KIAA1274	27143
C19ORF52	NA
CDS1	1040
RUNDC3A	10900
TRMT61A	115708
E2F4	1874
LOC728264	NA
KRT1	3848
ZNF555	148254
ZNF117	51351
RGS12	6002
ZNF28	7576
GPATCH1	55094
PIK3AP1	118788
STK35	140901
RARB	5915
FAM103A1	83640
EGLN3	112399
SSR1	6745
CTAG2	30848
PRKAG1	5571
FABP5	2171
AGAP2	116986
