gene.symbol	gene.entrezid
NIPSNAP3A	25934
PLG	5340
FAM200A	221786
IGSF10	285313
UBL3	5412
VIPR2	7434
DGCR14	8220
PRKAA1	5562
IPPK	64768
CYP4X1	260293
VPS33A	65082
NCOA6	23054
C5ORF36	NA
TBX21	30009
YAF2	10138
BCL9L	283149
COL4A4	1286
MACROD1	28992
RWDD2B	10069
SDHA	6389
DONSON	29980
SRXN1	140809
SOX5	6660
PDE4C	5143
EXOSC6	118460
DCLK3	85443
ZNF500	26048
VCX	26609
UBA1	7317
CWH43	80157
TANK	10010
C17ORF80	NA
SLC6A12	6539
CIZ1	25792
ARFGAP1	26286
PRKAG1	5571
MXI1	4601
MYO1A	4640
REEP4	80346
CYP2C18	1562
NEIL2	252969
RAD23B	5887
TPR	7175
RRP15	51018
EVI2B	2124
CPA6	1548
PMF1	11243
MFSD6L	162387
LCP2	3937
CHCHD3	54927
FANCF	2188
HNRNPR	10236
KCNC1	3746
C19ORF69	NA
BCAT1	586
GFRA1	2674
RAG1	5896
ERG	2078
LOC728743	728743
UBE2MP1	606551
SEC61A1	29927
ACOX2	8309
FTSJ1	24140
GATA3	2625
PPIL1	51645
FGG	2266
DAPK1	1612
EXOG	9941
DDO	8528
KIAA0195	9772
PECR	55825
GZMK	3003
RASSF5	83593
MPV17	4358
MGC21881	NA
DUSP16	80824
ESRP2	80004
HES2	54626
SLC19A2	10560
RAD21	5885
SNRPA	6626
GTPBP4	23560
TMPRSS15	5651
ALKBH6	84964
MAGEA3	4102
PCBD1	5092
PLA2G6	8398
NUDCD1	84955
C21ORF56	NA
ABCB11	8647
INPPL1	3636
SLC7A2	6542
AMDHD1	144193
LRRC37A3	374819
ARHGAP15	55843
FAM35B	414241
HMGN5	79366
NTRK2	4915
VTA1	51534
RCHY1	25898
ISLR	3671
LOC401052	401052
TMEM132D	121256
CHSY3	337876
EBF3	22924
TMEM132A	54972
RHOC	389
ACCN3	9311
IL7R	3575
DHRS4	10901
LOC90784	90784
PRODH2	5625
C20ORF132	NA
NPFFR2	10886
SEZ6L	23544
CA3	761
CES7	221223
TCERG1	10915
XPO1	7514
AP4S1	11154
SLC9A6	10479
SOX11	6664
EIF2C2	27161
HPDL	84842
CCDC68	80323
FAM53B	9679
A1BG	1
ANXA2	302
TRIL	9865
OMD	4958
ZNF767	79970
ARL5B	221079
FAM59A	64762
RELL2	285613
LOC144486	NA
CDAN1	146059
PI15	51050
ATP6V1H	51606
MFSD6	54842
CEPT1	10390
SH2D4B	387694
TRIM71	131405
C11ORF65	NA
GC	2638
TAGLN2	8407
PROC	5624
HINT3	135114
TENC1	23371
ACYP2	98
ST18	9705
CTSL2	1515
STK19	8859
DCTN6	10671
C8ORF76	NA
DKFZP686I15217	401232
PPIL4	85313
ZNF643	65243
C18ORF18	NA
CCT2	10576
RORA	6095
AMPH	273
PTP4A1	7803
DNMBP	23268
ANAPC4	29945
C1QA	712
C11ORF59	NA
GABRQ	55879
B3GALT2	8707
PLXNA2	5362
PCDH7	5099
GMFB	2764
OXNAD1	92106
BOLA2	552900
SCXB	642658
GOLT1B	51026
PSAT1	29968
ZNF8	7554
SSRP1	6749
CLEC9A	283420
NRAP	4892
CYB5RL	606495
LOC286467	NA
C17ORF91	NA
EIF4ENIF1	56478
SLC4A1AP	22950
CYTH3	9265
RRN3	54700
TRIP4	9325
LIN28B	389421
C8ORF45	NA
TROVE2	6738
LOC285629	285629
RPIA	22934
HAX1	10456
HM13	81502
RTN4	57142
LENEP	55891
C3ORF62	NA
IFITM1	8519
ENOSF1	55556
LOC387646	NA
LILRB1	10859
GADD45A	1647
PRF1	5551
MRPL24	79590
DGKZ	8525
ATP5J2	9551
TCEB3	6924
PGGT1B	5229
FKBP9	11328
C2ORF40	NA
SLC5A7	60482
EHHADH	1962
SPINT2	10653
C11ORF71	NA
PEBP1	5037
PLEKHA9	51054
ZNF24	7572
PA2G4P4	647033
KALRN	8997
TGIF2LX	90316
GTF3C2	2976
EPAS1	2034
GBX2	2637
GPT2	84706
ADA	100
GPR183	1880
ODF3L1	161753
SNX8	29886
LSM2	57819
ZNF57	126295
CHML	1122
PRDM12	59335
MST1	4485
OAT	4942
NUDCD3	23386
COPA	1314
RBL2	5934
TBC1D13	54662
FIP1L1	81608
RAD51C	5889
EID2B	126272
LOC256880	256880
CACNA1E	777
CEACAM4	1089
TBX19	9095
SAA2	6288
APOBEC3B	9582
TNFSF4	7292
HMBS	3145
RHPN1	114822
BRWD1	54014
BSG	682
MYO10	4651
MMP12	4321
ATG2B	55102
KCTD1	284252
CDC23	8697
CFHR3	10878
APEX2	27301
SLC28A1	9154
FAM107B	83641
CAMSAP1L1	23271
WNT7B	7477
FRMD6	122786
LUM	4060
ZNF274	10782
CTAG1B	1485
C11ORF93	NA
LRRC40	55631
ITGAD	3681
ZNF654	55279
TEKT2	27285
MTERFD2	130916
AR	231
TUG1	55000
EMR3	84658
CA8	767
CTH	1491
ZNF385D	79750
KIAA1012	22878
CAPN10	11132
ZC3H10	84872
LOC153910	153910
DBNDD1	79007
C8ORF40	NA
C19ORF38	NA
GOT1	2805
SEMA3D	223117
RRP12	23223
ACE2	59272
ARHGAP42	143872
C1QB	713
SLC39A8	64116
LOC92973	NA
SYPL1	6856
SLC26A11	284129
SLAMF6	114836
ALG1L	200810
NRIP1	8204
ARID3A	1820
RPL36A	6166
GPBP1	65056
CRIPAK	285464
FLRT3	23767
TRAF7	84231
STRN3	29966
LOC96610	NA
MED12	9968
VCX3A	51481
ZDHHC2	51201
PPP1CC	5501
ACBD7	414149
IQCG	84223
FAM122B	159090
HDAC9	9734
LOC100134713	NA
CDYL	9425
LYPD6B	130576
PLAU	5328
TIPIN	54962
COMMD2	51122
TMEM8B	51754
TUFT1	7286
BNIP3L	665
KCNH4	23415
PRDM7	11105
SFI1	9814
CSAG1	158511
DHX58	79132
TRIM25	7706
ALX3	257
SDS	10993
DCST2	127579
HABP2	3026
TMC8	147138
FBXO28	23219
B3GALT5	10317
PLSCR1	5359
FKBPL	63943
OGG1	4968
C7ORF27	NA
IQGAP2	10788
ITGB3BP	23421
CXORF66	NA
KIAA0232	9778
TMEM165	55858
DSG1	1828
DLX1	1745
FHDC1	85462
NAGPA	51172
CUBN	8029
HSBP1L1	440498
LRRC7	57554
AMIGO2	347902
OTUD4	54726
PFKFB1	5207
NCRNA00152	112597
ADRB2	154
NSUN5P1	155400
CBS	875
LOC339524	NA
TTPA	7274
ZMYM3	9203
GORASP2	26003
LEPRE1	64175
USP6NL	9712
C2ORF47	NA
SLC16A10	117247
C21ORF45	NA
CKLF	688
S100A9	6280
TAGAP	117289
RSC1A1	6248
CETN2	1069
HIST1H2BE	8344
PHF10	55274
ATP6V1E1	529
METTL2A	55798
THYN1	29087
ZNF831	128611
SLC25A43	203427
LSM11	134353
SHOX2	6474
RILPL2	196383
C18ORF54	NA
PPP1R1A	5502
HAS2	3037
RTN2	6253
DPH1	1801
RWDD4A	201965
PLEK2	26499
DDX3X	1654
CYBRD1	79901
FAM86A	196483
ZNF200	7752
RHOA	387
ETHE1	23474
APOA1	335
ITCH	83737
NEU4	129807
H19	283120
HIST1H4I	8294
PLXND1	23129
ERMAP	114625
APCS	325
LPAR4	2846
C1ORF27	NA
NOMO1	23420
NKG7	4818
PTPLAD2	401494
SSTR2	6752
C15ORF23	NA
LOC283856	283856
RBP1	5926
FOXF2	2295
F11	2160
SLCO1B1	10599
PPIF	10105
SH2D1A	4068
BCL2A1	597
CNTLN	54875
NUMB	8650
PGRMC1	10857
CTAG2	30848
TPM2	7169
BMX	660
PRRG1	5638
ENPP1	5167
RGN	9104
DYNLRB1	83658
ZNF384	171017
SYT7	9066
FLJ12825	440101
HTT	3064
SYN3	8224
RPAP1	26015
NAA20	51126
IL27	53342
COL14A1	7373
LOC729991	NA
MAP1B	4131
CHGA	1113
ZNF681	148213
NUS1	116150
BZW2	28969
RELN	5649
RAMP3	10268
ALG6	29929
ISPD	729920
MYADM	91663
SYCE2	256126
FMO3	2328
PRR16	51334
ANO3	63982
HRAS	3265
XDH	7498
CMTM2	146225
LCMT1	51451
LOC201651	NA
PSD4	23550
RTBDN	83546
CYP2D7P1	1564
PRRG3	79057
AKIRIN1	79647
BZW1	9689
RNF157	114804
CLEC12B	387837
DNMT3L	29947
ADCY5	111
SRGAP2	9901
ABCA10	10349
C11ORF66	NA
ENGASE	64772
CTSZ	1522
SFRP4	6424
CYP4F2	8529
BAK1	578
PTS	5805
SRCAP	10847
HDGFRP2	84717
ALPK3	57538
MYC	4609
PDE11A	50940
DDX10	1662
KIAA1217	56243
PLCG1	5335
CASK	8573
C17ORF100	NA
CRTAC1	55118
TM6SF2	53345
ZIC4	84107
UGGT2	55757
NR0B2	8431
SFXN2	118980
ZNF398	57541
RUNDC2C	440352
ATP1B2	482
CHKA	1119
C1ORF216	NA
SNHG4	724102
CHRDL1	91851
DCLRE1C	64421
RAE1	8480
PLCB3	5331
FLJ23867	200058
ITPKA	3706
WIZ	58525
LPHN2	23266
ABCG5	64240
MGC27382	149047
HNRNPU	3192
C20ORF118	NA
CYP2B7P1	1556
PIK3R5	23533
TMEM198	130612
OSBP2	23762
SERPINA1	5265
ATAD5	79915
HAO1	54363
KCP	375616
KYNU	8942
TAT	6898
CPZ	8532
JAGN1	84522
CEP152	22995
ZNF480	147657
NFATC3	4775
PDZD4	57595
C4ORF29	NA
NADK	65220
FGFR1	2260
CDK9	1025
EBF4	57593
FNIP2	57600
ZNF597	146434
BRI3BP	140707
TXNRD1	7296
TRIM22	10346
SPON1	10418
PDCD6	10016
BNC1	40
ANKS1A	23294
LOC729603	729603
PHLPP1	23239
ABL2	27
GNG2	54331
SFT2D1	113402
MRPL46	26589
SERPINA10	51156
OSR2	116039
CYP2A6	1548
MAGEA2	4101
PCSK7	9159
VRK1	7443
ZNF580	51157
MAMDC2	256691
FBXO34	55030
DSCAML1	57453
TP53BP1	7158
MICA	100507436
GP5	2814
FOXD2	2306
LILRA6	11025
SNCA	6622
CD180	4064
OSTBETA	123264
RIMBP3	85376
AASS	10157
NKIRAS2	28511
PGCP	10404
ALDOA	226
AURKC	6795
SAMSN1	64092
SNAPC2	6618
PJA1	64219
ADAP1	11033
FCAMR	83953
USP5	8078
CYP3A7	1551
GRN	2896
SFRS6	6431
LOC647309	NA
MAB21L2	10586
SHISA4	149345
LILRB2	10288
TTC7B	145567
C9ORF123	NA
C1ORF57	NA
GRPR	2925
SLA	6503
MLF1	4291
MEGF8	1954
CTAGE5	4253
SEC23A	10484
PHF20L1	51105
CBR3	874
EXOC3	11336
ARVCF	421
ITIH1	3697
C20ORF27	NA
ANXA2P2	304
C4ORF19	NA
BOLA3	388962
FAM54B	56181
MPO	4353
PRG4	10216
PSMD1	5707
SGMS2	166929
SEMA6A	57556
TBL2	26608
ZFPL1	7542
AFF4	27125
PMS2	5395
CISH	1154
KIF4B	285643
PKM2	5315
NPM1	4869
HCK	3055
HSPA14	51182
HSD11B1	3290
TAB2	23118
MIF4GD	57409
AIFM2	84883
GLRX	2745
C14ORF105	NA
ABCG2	9429
LARP4	113251
GPR109A	338442
SYTL3	94120
SUOX	6821
ZDHHC24	254359
SFN	2810
PIK3R3	8503
TKT	4921
HIST1H3D	8351
VPS13B	157680
GPR162	27239
ZNF101	94039
C3ORF64	NA
C19ORF59	NA
SERPINA4	5267
SMARCC1	6599
ABCB5	340273
VWDE	221806
TRIM27	5987
FAM69A	388650
ZC3H12C	85463
GTF2E1	2960
CYP27B1	1594
CYP27A1	1593
HMCN1	83872
GNS	2799
HOXB8	3218
FGF13	2258
SPAG7	9552
TOMM20	9804
GNB4	59345
DNASE1L2	1775
LYPD1	116372
MNDA	4332
C8ORF55	NA
CLEC18A	348174
HIST1H2BG	8339
COPS6	10980
SMAD1	2617
REEP6	92840
HAUS3	79441
HAGHL	84264
CAMP	820
C5AR1	728
CD38	952
C18ORF1	NA
PIGG	54872
REC8	9985
PFDN6	10471
TRIM29	23650
EMX1	2016
CYBASC3	220002
ELP2	55250
CADM2	253559
DNAJC10	54431
KIF3B	9371
ENTPD1	953
TM4SF20	79853
ZNF434	54925
C16ORF45	NA
KIAA1614	57710
MGC12982	NA
CLEC10A	10462
C14ORF37	NA
CDC25B	994
PABPC1	26986
PUS7	54517
ACVRL1	94
MANEA	79694
TEAD2	8463
FZD8	8325
DIO2	1734
BEND3	57673
ELFN1	392617
CROCCL1	84809
KLK11	11012
SMOC1	64093
PRRT3	285368
ZFYVE21	79038
ZNF490	57474
FAM82A2	55177
WDR7	23335
ACTN4	81
RNF11	26994
SQSTM1	8878
FABP1	2168
CCDC107	203260
PPFIA3	8541
SMYD5	10322
TAL1	6886
FGL1	2267
UBE2G1	7326
MGAT3	4248
SLC6A17	388662
CLC	1178
CDC37	11140
GRB14	2888
RGPD1	400966
FAM78B	149297
CASP7	840
CRIP3	401262
DDAH1	23576
CBWD3	445571
PPP3CC	5533
KLHL31	401265
NAB1	4664
SLC25A18	83733
SORCS1	114815
C19ORF25	NA
LRRC47	57470
NISCH	11188
PC	3872
TLX1NB	100038246
SORBS1	10580
GPSM1	26086
CLRN1OS	116933
RBCK1	10616
GPR82	27197
DCTPP1	79077
TRIM37	4591
CLDN11	5010
GPSM3	63940
MAPK11	5600
AVPR2	554
PRCP	5547
RGS20	8601
LOC399815	399815
MAPKAPK2	9261
CYP2E1	1571
MGLL	11343
SIX5	147912
MAFA	10219
HMGN3	9324
HTATSF1	27336
TTC38	55020
RND2	8153
WDR59	79726
KIAA1671	85379
AK2	204
OSBP	5007
C15ORF33	NA
UBE2M	9040
CBX5	23468
SLC30A1	7779
MRPS12	6183
BAT2	7916
JMJD1C	221037
LNX2	222484
CCNH	902
SNRPD1	6632
EIF5AL1	143244
PDXDC1	23042
CLU	1191
THUMPD3	25917
PDE4B	5142
RAB3GAP2	25782
TXK	7294
C6ORF167	NA
LOC642597	NA
ZNF48	197407
HAL	3034
ZNF296	162979
RALGAPB	57148
MPEG1	219972
FXYD2	486
PMFBP1	83449
POU2F2	5452
SMAD7	4092
EPHA3	2042
MYADML2	255275
AFARP1	246182
WDR55	54853
ELF1	1997
C22ORF40	NA
RNPEPL1	57140
SLC30A3	7781
GALM	130589
COTL1	23406
ZSCAN20	7579
SAA1	6288
NFIA	4774
GUCY1A3	2982
AIF1	199
C3	718
CDCA7	83879
CD247	919
AGAP2	116986
ZNF205	7755
ZNF346	23567
MAP7	9053
C16ORF86	NA
C16ORF54	NA
C6ORF48	NA
CDKAL1	54901
FDX1	2230
TLR3	7098
C19ORF50	NA
DLAT	1737
LOC100240735	100240735
MFN2	9927
PFN2	5217
CADM3	57863
CELF3	11189
HAR1A	768096
BNIPL	149428
CCDC86	79080
SDR42E1	93517
GHRHR	2692
ADCK2	90956
OR1F1	4992
EIF2B1	1967
ARG1	383
NONO	4841
SMPX	23676
TCEB1	6921
IKZF1	10320
FBXL6	26233
A4GALT	53947
ERLEC1	27248
RHBDL1	9028
MECOM	2122
HTR1F	3355
SCD5	79966
SAT1	6303
BCL2L10	10017
DOK2	9046
RBMX2	51634
VASH2	79805
MDP1	5428
PRKAB1	5564
TNRC18	27320
APOA4	337
SEC14L4	284904
TSSK6	83983
GHITM	27069
C13ORF27	NA
CLINT1	9685
PLA2G4C	8605
RBM8A	9939
CSNK1G1	53944
SLC24A4	123041
PHF21A	51317
ASAP2	8853
C11ORF21	NA
ZNF828	283489
HIST1H3H	8357
WSB2	55884
FKBP1A	2280
FABP5	2171
IL17RC	84818
OAZ3	51686
DDX11	1663
MPP3	4356
HTR1B	3351
BAT3	7917
RPGRIP1L	23322
C6ORF208	NA
DCK	1633
C12ORF23	NA
ACADVL	37
CD2BP2	10421
KIAA0040	9674
UBE2DNL	100131816
STK39	27347
SOD1	6647
FAM199X	139231
SCNN1A	6337
MOBKL2C	148932
L3MBTL	26013
LPGAT1	9926
UQCRC2	7385
MPV17L2	84769
SMARCB1	6598
GCOM1	81488
CLDN2	9075
PLAGL1	5325
FOXD4	2298
SESN1	27244
SNX25	83891
NIPA2	4195
GTF2H2C	728340
PITPNA	5306
PPIP5K1	9677
CHRNB4	1143
HMGCS2	3158
C5	727
FHAD1	114827
GSC	145258
C5ORF39	NA
KCNK4	50801
MEI1	150365
LOC646762	646762
CLEC2B	9976
POLR3K	51728
RBM45	129831
STX4	6810
TRIM3	10612
ST6GAL1	6480
GABARAPL3	23766
BCL2L13	23786
TMPRSS2	7113
IRX5	10265
CBX4	8535
FIGN	55137
MEGF9	1955
FUT2	2524
SCRT1	83482
CRYAA	1409
ATG2A	23130
FITM2	128486
SNF8	11267
C6ORF64	NA
EXOSC5	56915
MAGEB6	158809
KLC4	89953
SNED1	25992
WWC2	80014
CRISPLD2	83716
TRAPPC9	83696
ACO1	48
CCDC42	146849
SDPR	8436
HSD17B12	51144
NRARP	441478
RASGRP2	10235
NR1H4	9971
DGCR2	8026
TREH	11181
ZNF2	7549
TUBG2	27175
LYRM4	57128
CA4	762
PIK3CD	5293
ACY1	95
EVX1	2128
KLHL7	55975
ATG7	10533
LOC341056	341056
FCER1G	2207
SEC14L3	266629
CD1C	911
A4GNT	51146
SULT1B1	27284
UIMC1	51720
BEX4	56271
BMP8A	353500
HRCT1	646962
TRAF5	7188
KLRG1	10219
MYCBPAP	84073
HAGH	3029
FGFR2	2263
DCAF8L1	139425
RUVBL2	10856
TGDS	23483
SNX4	8723
SLC13A5	284111
DDOST	1650
NTRK3	4916
PPP1R14D	54866
PLK3	1263
TELO2	9894
BMP2K	55589
DGAT2	84649
PRAME	23532
CEP350	9857
CCDC66	285331
ZC3H12A	80149
FAIM3	9214
NCRNA00092	100188953
GOLGA6B	55889
ZNF862	643641
RCE1	9986
ACTL6A	86
CSTB	1476
RFC1	5981
KIAA0125	9834
PIP5K1C	23396
HAVCR1	26762
GATA4	2626
BTBD19	149478
DCXR	51181
C17ORF55	NA
HIST1H2BN	8341
PARP1	142
USPL1	10208
ZNF322A	79692
PRR19	284338
MFSD2B	388931
KLHL17	339451
PPP2R1A	5518
UBAP1	51271
NUAK1	9891
USH2A	7399
ADIPOR2	79602
POMT2	29954
PM20D1	148811
SPI1	6688
PRKCA	5578
SNHG3	8420
RUNX3	864
DPYS	1807
WASH3P	374666
PUS3	83480
C13ORF34	NA
MS4A1	931
PDGFRL	5157
KCNJ11	3767
THTPA	79178
BAT4	7918
PDE1C	5137
CSF3	1440
COX18	285521
PPP3CA	5530
PFN4	375189
UNC93A	54346
PTGES3	10728
EFHD1	80303
DYNLL2	140735
TSNAX	7257
VGLL1	51442
MLEC	9761
IRF3	3661
RAB17	64284
ZBTB41	360023
C6ORF114	NA
DECR1	1666
HSPH1	10808
C16ORF52	NA
ELP2P	100131454
GJB3	2707
CLDN8	9073
RBM12B	389677
PIPOX	51268
ESPL1	9700
C1QL1	10882
TTC9C	283237
PKHD1L1	93035
CNTNAP4	85445
SEPT9	10801
GDA	8034
ITK	3702
CAPN1	823
GPS1	2873
ZNF618	114991
SFXN5	94097
BIN2	51411
ATG10	83734
S1PR1	1901
ARMC1	55156
PRR3	25945
MAP2K2	5605
MCCC1	56922
CHRNE	1145
ST6GALNAC3	256435
MASTL	84930
C19ORF52	NA
AGXT	189
LOC151162	NA
GABRA3	2556
ZNF318	24149
H2AFB1	474382
TCEAL2	140597
SLC22A8	9376
EVI5L	115704
WASF3	10810
TBRG1	84897
C8ORF48	NA
PER2	8864
SMC5	23137
ZNF337	26152
SSR1	6745
KCNH7	90134
NFKB2	4791
GPR172B	55065
ATR	545
DBNDD2	55861
RUFY1	80230
CDO1	1036
UBXN10	127733
LOC388588	NA
CDK5RAP2	55755
WASH7P	653635
BOLA1	51027
C16ORF72	NA
SYT15	83849
ALDOC	230
GIMAP4	55303
STRBP	55342
YIPF4	84272
HSDL1	83693
CCDC152	100129792
WDR70	55100
NKAPL	222698
GCLC	2729
NAA11	84779
DUSP18	150290
APIP	51074
RNF126P1	376412
CBLN1	869
SLC25A13	10165
CFB	629
DEF8	54849
MACC1	346389
RPS6KC1	26750
PLEKHA4	57664
MYBPHL	343263
CPN2	1370
NFKBIA	4792
PRR12	57479
GRAMD3	65983
DACT3	147906
VPS8	23355
ARIH2	10425
CLCN5	1184
FCER1A	2205
KCNF1	3754
PECAM1	5175
RNF217	154214
PQLC1	80148
CAPRIN1	4076
NALCN	259232
CARD18	59082
DHRS4L1	728635
NPW	283869
DCTN1	1639
ERLIN2	11160
TTC9	23508
SEC24D	9871
PTGER4	5734
FOXI2	399823
TPTE	7179
C7ORF36	NA
CENPQ	55166
C1ORF61	NA
ATRNL1	26033
SIN3B	23309
ADO	84890
C1ORF130	NA
ADAMTS18	170692
ACTR3C	653857
XRCC6	2547
TSSC1	7260
NMD3	51068
ADM2	79924
SUPT7L	9913
LRRC69	100130742
LMO7	4008
POLR3C	10623
KITLG	4254
TTC26	79989
CSF1R	1436
GZMM	3004
CLEC2L	154790
PKN1	5585
CPN1	1369
CD68	968
NPB	256933
C3ORF21	NA
UGT1A4	54657
MYBL1	4603
RARS	5917
SRPR	6734
CCK	885
PGM5	5239
RAPGEF4	11069
MRPS2	51116
NRG4	145957
TBKBP1	9755
EP400	57634
DAB1	1600
FBXO45	200933
AOX1	316
RNF26	79102
MTX1	4580
TMEM55B	90809
AMBP	259
SMAD2	4087
STAM	8027
LILRA4	23547
PF4	5196
SLC13A2	9058
CEACAM6	4680
GABRR3	200959
C4A	720
ENG	2022
CD58	965
KIRREL2	84063
PPIAL4C	653598
C19ORF57	NA
RNF150	57484
ZNF300	91975
ZNF280C	55609
INTS6	26512
ANKRD29	147463
MBOAT7	79143
PDCD2L	84306
SULT2A1	6822
ZBED5	58486
HEBP2	23593
DIS3L2	129563
REL	5966
KLF3	51274
ZNF518B	85460
RPRD1A	55197
ZNF746	155061
SNRPD2	6633
SNAI1	6615
IL17B	27190
PAK1	5058
IRX6	79190
COPZ1	22818
TRIM7	81786
MIPEP	4285
WNT5B	81029
DUT	1854
ARHGAP22	58504
RTDR1	27156
THOC4	10189
FAM9B	171483
FUT3	2525
PLCD3	113026
UBL7	84993
PNOC	5368
ADRB1	153
GAPT	202309
ART3	419
F7	2155
NSUN7	79730
CCT8	10694
MTX2	10651
MCPH1	79648
GGCT	79017
PACRG	135138
ESD	2098
EIF5A	1984
C10ORF25	NA
AP1S1	1174
PCDHGB5	56101
PTGR1	22949
ZBTB43	23099
CCT4	10575
CCAR1	55749
PXMP4	11264
FBLIM1	54751
OXER1	165140
C3ORF26	NA
RHBDF1	64285
INPP5J	27124
CNOT10	25904
LASP1	3927
IL10RA	3587
EFCAB7	84455
NHLRC2	374354
DIXDC1	85458
ARPM1	84517
IP6K3	117283
FLYWCH2	114984
AP1AR	55435
C10ORF125	NA
SLC2A2	6514
C7ORF4	NA
HNRNPUL1	11100
ZCCHC14	23174
ARFRP1	10139
HSD17B6	8630
HIST1H2BF	8343
DENR	8562
FANCM	57697
DUSP5P	574029
HBD	3045
CD248	57124
ABCF1	23
C1ORF128	NA
MYO9B	4650
C1ORF115	NA
FUBP3	8939
BCORL1	63035
TRO	7216
CST1	1469
LARP4B	23185
GIMAP8	155038
FPR3	2359
KLF2	10365
SSX6	280657
ZNF34	80778
DPP3	10072
GPR171	29909
PTPN21	11099
B3GNT7	93010
CLTA	1211
CLEC17A	388512
ELF2	1998
UGT1A5	54579
PGA4	643847
TTLL4	9654
TAKR	389932
C12ORF66	NA
SHH	6469
C5ORF51	NA
SLC5A3	6526
MAP3K5	4217
MYO15B	80022
HADHB	3032
C2ORF55	NA
CCL25	6370
CLSTN2	64084
CH25H	9023
LOC100129726	NA
CNOT7	29883
TSPYL4	23270
ZNF534	147658
CNTNAP1	8506
ADSL	158
PBX1	5087
ZNF836	162962
ALS2CR4	65062
KGFLP2	654466
SPOCK3	50859
CUL4B	8450
BRSK2	9024
SIGLEC8	27181
ALG1	56052
ZNF470	388566
FAM24B	196792
SNAP47	116841
BAGE	574
CCDC112	153733
C4ORF31	NA
SLC9A3R2	9351
COPS5	10987
COL7A1	1294
INSIG2	51141
SNX33	257364
GIGYF1	64599
ABHD10	55347
ATP6V1C2	245973
GGPS1	9453
GAMT	2593
DYDC1	143241
GRAP	10750
DMC1	11144
STXBP4	252983
ANKFY1	51479
TRPC5	7224
FAM26F	441168
TBC1D22B	55633
OSGEPL1	64172
HSDL2	84263
RASSF1	11186
LAMA3	3909
PPP2R5B	5526
UBTF	7343
RPAIN	84268
RBKS	64080
MDN1	23195
DRG1	4733
GABRG2	2566
CASP12	100506742
STRADA	92335
TRIM16	10626
RAI2	10742
PEX11A	8800
BFSP2	8419
TRPM5	29850
ADH5	128
ZNF273	10793
ANKRD34A	284615
ASCL2	430
ADAMTS9	56999
PON1	5444
CREM	1390
EHBP1	23301
TAX1BP1	8887
PYHIN1	149628
ANKRD24	170961
ANKRD43	134548
RPL32P3	132241
KCNJ5	3762
LRRC25	126364
C20ORF196	NA
EHD2	30846
FAM134A	79137
MOSC1	64757
SEC22C	9117
KIF20B	9585
KCNJ14	3770
CPT1C	126129
MCF2L2	23101
GCNT2	2651
ACBD5	91452
PHF6	84295
TTLL2	83887
LOX	4015
ELL2	22936
PPCDC	60490
ERMP1	79956
ZMPSTE24	10269
YWHAB	7529
NCDN	23154
BREA2	286076
SRM	6723
TIMM17B	10245
TPBG	7162
IGSF9	57549
SLC22A7	10864
ANGPTL3	27329
HOXC6	3223
ASH2L	9070
GIPC1	10755
LIN37	55957
OSCAR	126014
BLZF1	8548
EXTL3	2137
E4F1	1877
UBE2Z	65264
DHRS4L2	317749
BCKDHA	593
HOXB9	3219
RAB21	23011
KCNJ8	3764
AGMAT	79814
ATP6V1B2	526
SREBF2	6721
ISG20L2	81875
LIME1	54923
ILDR2	387597
SH3D19	152503
DAO	26
ME3	10873
GPR15	2838
DIO3	1735
MEST	4232
ZRANB1	54764
AGRN	375790
CCNB1IP1	57820
CAPN2	824
MYL4	4635
NCBP2	22916
COL22A1	169044
GPR18	2841
C2ORF29	NA
SORCS2	57537
SIRPB1	10326
CABLES2	81928
ECH1	1891
NT5M	56953
SLC6A10P	386757
FOXA3	3171
VPS37B	79720
UFSP2	55325
ZNF675	171392
TYROBP	7305
PRX	9588
LOC342346	NA
ZBTB22	9278
LUC7L3	51747
ZC3H8	84524
PPHLN1	51535
TMEM147	10430
CRTAM	56253
BOK	666
IP6K2	51447
MEP1A	4224
EFS	10278
COPE	11316
LOC644669	644669
SEZ6	124925
RGS4	5999
MPP4	3609
HYAL1	3373
AMN	215
GSTA2	2939
FOLR2	2350
PNPO	55163
LOC338758	NA
LRRC1	55227
ACSL4	2182
E2F4	1874
RPL13P5	283345
PTPRC	5788
HELB	92797
GRIK4	2900
SLC45A1	50651
ST6GALNAC1	55808
SHMT2	6472
AGPAT9	84803
C6ORF97	NA
NFKBIL1	4795
EPHB6	2051
ZNF497	162968
REG1A	5967
HSD3B2	3284
KIAA1199	57214
NR1I3	9970
CASS4	57091
FAM49B	51571
ARHGEF37	389337
SUMF2	25870
SUZ12P	440423
ITGAV	3685
ADCK1	57143
C1ORF112	NA
KCNH8	131096
KCNJ13	3769
NXN	64359
TNFRSF25	8718
KCNE1L	23630
ZNF252	286101
LAMB2L	22973
GLT8D2	83468
BTG3	10950
BBC3	27113
SYBU	55638
TOR3A	64222
FAM53A	152877
CLPTM1	1209
HIGD1A	25994
C14ORF167	NA
RHOXF2B	727940
STARD3	10948
ANKAR	150709
NOMO3	408050
C11ORF68	NA
MSI2	124540
C2ORF76	NA
PLEK	5341
SART1	9092
ADAR	103
SULT1C4	27233
CYP4F3	4051
PRKCD	5580
A2M	2
AUTS2	26053
RANBP6	26953
CCPG1	9236
PGM3	5238
ACOX3	8310
LIPJ	142910
