regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
FOXO3	hsa-mir-21	tf-mirna	Experimental	PMID20584335	Adenocarcinoma of lung, Carcinoma, Non-Small-Cell Lung, Carcinoma, Adenoid Cystic, Diabetes Mellitus, Experimental	Brain Neoplasms, Brain Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Cholangiocarcinoma, Colonic Neoplasms, Dermatitis, Atopic, Focal Epithelial Hyperplasia, Glioblastoma, Glioblastoma, Glioblastoma, Glioblastoma, Glioblastoma, Glioblastoma, Heart Diseases, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lymphoma, Large B-Cell, Diffuse, Muscular Disorders, Atrophic, Muscular Disorders, Atrophic, Neoplasms, Pancreatic Neoplasms, Pancreatic Neoplasms, Polycythemia Vera, Prostatic Neoplasms, Psoriasis, Stomach Neoplasms, Hamartoma Syndrome, Multiple, Ovarian Neoplasms, Carcinoma, Hepatocellular, ACTH-Secreting Pituitary Adenoma, Astrocytoma, Autistic Disorder, Urinary Bladder Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Neoplasms, Liver Cirrhosis, Colorectal Neoplasms, Esophageal Neoplasms, Stomach Neoplasms, Stomach Neoplasms, Glioblastoma, Glioblastoma, Glioma, Cardiomyopathy, Hypertrophic, Heart Failure, Myocardial Infarction, Myocardial Ischemia, Myocardial Reperfusion Injury, Head and Neck Neoplasms, Head and Neck Neoplasms, Head and Neck Neoplasms, Carcinoma, Hepatocellular, Hodgkin Disease, Cholangiocarcinoma, Carcinoma, Hepatocellular, Carcinoma, Ductal, Breast, Cardiomyopathies, Myocardial Infarction, Carcinoma, Non-Small-Cell Lung, Ovarian Neoplasms, Pancreatic Neoplasms, Salivary Gland Neoplasms, Prostatic Neoplasms, Prostatic Neoplasms, Neutropenia, Neoplasms, Prostatic Neoplasms, Adenocarcinoma, Myocardial Infarction, Carcinoma, Hepatocellular, Adenocarcinoma, Adenocarcinoma, Leukemia, Lymphocytic, Chronic, B-Cell, Stomach Neoplasms, Neoplasms, Lung Neoplasms, Granulosa Cell Tumor, Breast Neoplasms, Carcinoma, Breast Neoplasms, Multiple Myeloma, Adenocarcinoma, Neoplasms, Lung Neoplasms, Carcinoma, Prostatic Neoplasms, Carcinoma, Breast Neoplasms, Carcinoma, Squamous Cell, Prostatic Neoplasms, Carcinoma, Hepatocellular, Cryptosporidium, Prostatic Neoplasms, Adenocarcinoma, Adenocarcinoma, Carcinoma, Hepatocellular, Stomach Neoplasms, Alzheimer Disease, Adenocarcinoma, Eclampsia, Prostatic Neoplasms, Neoplasms, HIV, Adenoma, Myocytes, Cardiac, Myocytes, Cardiac, Mesothelioma, Neoplasms, Astrocytoma, Carcinoma, Non-Small-Cell Lung, Glioblastoma, Pancreatic Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Neoplasms, Myocytes, Cardiac, Carcinoma, Squamous Cell, Esophagus, Carcinoma, Hepatocellular, Adenocarcinoma, Coronary Artery Disease, Atherosclerosis, Carcinoma, Pancreatic Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Glioma, Heart Failure, Cardiovascular Diseases, Heart Failure, Vascular Diseases, Myocardium, Cardiomyopathy, Hypertrophic, Colitis, Ulcerative, Colorectal Neoplasms, Pulmonary Fibrosis, Reperfusion Injury, Diabetes Mellitus, Type 2, Lymphoma, B-Cell, Stomach Neoplasms, Inflammation, Neoplasms, Spinal Cord Injuries, Carcinoma, Non-Small-Cell Lung, Neuroma, Acoustic, Breast Neoplasms, Pancreatic Neoplasms, Brain Injuries, Thyroid Neoplasms, AIDS Dementia Complex, Liver Neoplasms, Prostatic Neoplasms, Leukemia, Lymphoma, B-Cell, Breast Neoplasms, Carcinoma, Hepatocellular, Neoplasms, Squamous Cell, Prostatic Neoplasms, Breast Neoplasms, Breast Neoplasms, Prostatic Neoplasms, Glioma, Colonic Neoplasms, Carcinoma, Hepatocellular, Hypertrophy, Pre-Eclampsia, Prostatic Neoplasms, Breast Neoplasms, Neoplasms, Endometrial Neoplasms, Ischemia, Pancreatic Neoplasms, Colorectal Neoplasms, Barrett Esophagus, Pancreatic Neoplasms, Pancreatic Neoplasms, Colorectal Neoplasms, Obesity, Carcinoma, Squamous Cell, Esophageal Neoplasms, Pancreatic Neoplasms, Urinary Bladder Neoplasms, Breast Neoplasms, Melanoma, Lung Neoplasms, Sezary Syndrome, Colorectal Neoplasms, Rectal Neoplasms, Lupus Erythematosus, Systemic, Diabetes Mellitus, Glioblastoma, Carcinoma, Non-Small-Cell Lung, Glioblastoma, Inflammation, Wounds and Injuries, Myelodysplastic Syndromes, Carcinoma, Squamous Cell, Carcinoma, Squamous Cell, Multiple Myeloma, Carcinoma, Non-Small-Cell Lung, Carcinoma, Small Cell, Carcinoma, Hepatocellular, Adenocarcinoma, Breast Neoplasms, Medulloblastoma, Fibrosis, Fibrosis, Colorectal Neoplasms, Psoriasis, Atherosclerosis, Carcinoma, Renal Cell, Breast Neoplasms, Atherosclerosis, Prostatic Neoplasms, Pancreatic Neoplasms, Fibrosis, Melanoma, Colorectal Neoplasms, Multiple Sclerosis, Stomach Neoplasms, Carcinoma, Squamous Cell, Glioblastoma, Breast Neoplasms, Hypertension, Colorectal Neoplasms, Colorectal Neoplasms, Medulloblastoma, Glioma, Melanoma, Lichen Planus, Oral, Breast Neoplasms, Myocardial Infarction, Ovarian Neoplasms, Pancreatic Neoplasms, Uterine Cervical Neoplasms, Tuberculosis, Pulmonary, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Cardiomyopathy, Dilated, Breast Neoplasms, Hepatitis C, Colonic Neoplasms, HIV, Carcinoma, Squamous Cell, Colorectal Neoplasms, Carcinoma, Hepatocellular, Pancreatic Neoplasms, Pancreatic Neoplasms, Colorectal Neoplasms, Melanoma, Urinary Bladder Neoplasms, Carcinoma, Hepatocellular, Ovarian Neoplasms, Breast Neoplasms, Uterine Cervical Neoplasms, Colorectal Neoplasms, Diabetic Nephropathies, Carcinoma, Hepatocellular, Muscular Dystrophy, Duchenne, Carcinoma, Non-Small-Cell Lung, Mouth Neoplasms, Stomach Neoplasms, Colorectal Neoplasms, Aging, Leprosy, Breast Neoplasms, Colonic Neoplasms, Cholesteatoma, Colorectal Neoplasms, Carcinoma, Non-Small-Cell Lung, Prostatic Neoplasms, Prostatic Neoplasms, Lymphoma, Scleroderma, Systemic, Breast Neoplasms, Laryngeal Neoplasms, Hypopharyngeal Neoplasms, Carcinoma, Hepatocellular, Colonic Neoplasms, Breast Neoplasms, Myocardial Infarction, Carcinoma, Non-Small-Cell Lung, Glioma, Prostatic Neoplasms, Fibrosis, Kidney Neoplasms, Breast Neoplasms, Thyroid Neoplasms, Glioblastoma, Esophageal Neoplasms, Aortic Aneurysm, Abdominal, Esophageal Neoplasms, Hypertension, Stomach Neoplasms, Colorectal Neoplasms, Eosinophilic Esophagitis, Carcinoma, Hepatocellular, Albuminuria, Stomach Neoplasms, Psoriasis, Head and Neck Neoplasms, Sarcoma, Ewing, Breast Neoplasms, Stomach Neoplasms, Pancreatic Neoplasms, Colorectal Neoplasms, Lymphoma, Non-Hodgkin, Glioblastoma, Breast Neoplasms, Lung Neoplasms, Osteolysis, Demyelinating Diseases, Esophageal Neoplasms, Breast Neoplasms, Glioblastoma, Lymphoma, Endometrial Neoplasms, Breast Neoplasms, Thyroid Neoplasms, Colorectal Neoplasms, Laryngeal Neoplasms, Breast Neoplasms, Glioma, Breast Neoplasms, Esophageal Neoplasms, Lung Neoplasms, Colorectal Neoplasms, Stomach Neoplasms, Prostatic Neoplasms, Colonic Neoplasms, Breast Neoplasms, Carcinoma, Renal Cell, Esophageal Neoplasms, Head and Neck Neoplasms, Urinary Bladder Neoplasms, Glioblastoma, Melanoma, Glioblastoma, Mouth Neoplasms, Glioma, Cholangiocarcinoma, Stomach Neoplasms, Esophageal Neoplasms, Lung Neoplasms, Head and Neck Neoplasms, Eosinophilic Esophagitis, Breast Neoplasms, Pancreatic Neoplasms, Colorectal Neoplasms, Pancreatic Neoplasms, Stomach Neoplasms, Lung Neoplasms, Colorectal Neoplasms, Hypertrophy, Aortic Valve Stenosis, Glioblastoma, Breast Neoplasms, Glioblastoma, Carcinoma, Neuroendocrine, Carcinoma, Non-Small-Cell Lung, Breast Neoplasms, Breast Neoplasms, Glioma, Neuroblastoma, Glioma, Laryngeal Neoplasms, Pancreatic Neoplasms, Wounds and Injuries, Colorectal Neoplasms, Pancreatic Neoplasms, Glioblastoma, Carcinoma, Renal Cell, Breast Neoplasms, Inflammatory Bowel Diseases, Esophageal Neoplasms, Carcinoma, Endometrioid, Mouth Neoplasms, Spinal Cord Injuries, Multiple Myeloma, Laryngeal Neoplasms, Prostatic Neoplasms, Lymphoma, Large B-Cell, Diffuse, Inflammatory Bowel Diseases, Osteosarcoma, Prostatic Neoplasms, Liver Neoplasms, Pancreatic Neoplasms, Liver Cirrhosis, Carcinoma, Hepatocellular, Multiple Myeloma, Carcinoma, Non-Small-Cell Lung, Pancreatic Neoplasms, Uterine Cervical Neoplasms, Glioblastoma, Fatty Liver, Non-Alcoholic, Carcinoma, Renal Cell, Lymphoma, B-Cell, Colonic Neoplasms, Esophageal Neoplasms, Glioblastoma, Stomach Neoplasms, Osteosarcoma , Carcinoma, Squamous Cell, Osteosarcoma , Carcinoma, Squamous Cell, Glioma, Glioma, Prostatic Neoplasms, Glioblastoma , Glioblastoma , Glioblastoma , Glioblastoma , Glioblastoma 	FALSE	TRUE	0	1
FOXO3	ESR1	tf-gene	Experimental	Transfac	Adenocarcinoma of lung, Carcinoma, Non-Small-Cell Lung, Carcinoma, Adenoid Cystic, Diabetes Mellitus, Experimental	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	FALSE	TRUE	1	1
FOXP3	hsa-mir-155	tf-mirna	Experimental	Transmir	Immunodysregulation, Polyendocrinopathy, and Enteropathy, X-Linked, Diabetes Mellitus, Type 1, Breast Neoplasms, Polycystic Ovary Syndrome	Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Breast Neoplasms, Burkitt Lymphoma, Burkitt Lymphoma, Burkitt Lymphoma, Burkitt Lymphoma, Burkitt Lymphoma, Colonic Neoplasms, Down Syndrome, Hodgkin Disease, Hodgkin Disease, Hodgkin Disease, Leukemia, B-Cell, Leukemia, B-Cell, Leukemia, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lymphoma, B-Cell, Lymphoma, Large B-Cell, Diffuse, Lymphoma, Large B-Cell, Diffuse, Muscular Disorders, Atrophic, Neoplasms, Polycythemia Vera, Renal Insufficiency, Burkitt Lymphoma, Burkitt Lymphoma, Myeloproliferative Disorders, Pancreatic Neoplasms, Polycythemia Vera, Carcinoma, Renal Cell, Uterine Cervical Neoplasms, Adenocarcinoma, Head and Neck Neoplasms, Hodgkin Disease, Ovarian Neoplasms, Pancreatic Neoplasms, Adrenocortical Carcinoma, Hypertension, Waldenstrom Macroglobulinemia, Cerebral Hemorrhage, Carcinoma, Hepatocellular, Adenocarcinoma, Leukemia, Lymphocytic, Chronic, B-Cell, Breast Neoplasms, Neoplasms, Breast Neoplasms, Colorectal Neoplasms, Hereditary Nonpolyposis, Adenocarcinoma, Carcinoma, Carcinoma, Squamous Cell, Francisella, Stroke, Adenocarcinoma, Carcinoma, Hepatocellular, Stomach Neoplasms, Fibroblasts, Neoplasms, Lymphoma, Extranodal NK-T-Cell, Lung Neoplasms, Myocardial Infarction, Melanoma, Glioblastoma, Breast Neoplasms, Breast Neoplasms, Colitis, Ulcerative, Colonic Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Lymphoma, Large-Cell, Anaplastic, Melanoma, Neoplasms, Neoplasms, Pancreatic Neoplasms, Pre-Eclampsia, Glioblastoma, Endometrial Neoplasms, Carcinoma, Non-Small-Cell Lung, Pre-Eclampsia, Inflammation, Cystic Fibrosis, Leukemia, Lymphocytic, Chronic, B-Cell, Inflammation, Mycosis Fungoides, Leukemia, Lymphocytic, Chronic, B-Cell, Colorectal Neoplasms, Breast Neoplasms, Melanoma, Thyroid Neoplasms, Nasopharyngeal Neoplasms, Carcinoma, Non-Small-Cell Lung, Arthritis, Rheumatoid, Glomerulonephritis, IGA, Intervertebral Disk, Hepatitis C, Carcinoma, Hepatocellular, Lung Neoplasms, Hypertrophy, Hypertrophy, Carcinoma, Renal Cell, Encephalomyelitis, Autoimmune, Experimental, Periodontal Diseases, Acute Coronary Syndrome, Colorectal Neoplasms, Pancreatic Neoplasms, Burkitt Lymphoma, Melanoma, Gastritis, Atrophic, Colitis, Lung Neoplasms, Multiple Sclerosis, Breast Neoplasms, Mycosis Fungoides, Lymphoma, B-Cell, Lupus Erythematosus, Systemic, Carcinoma, Hepatocellular, Tuberculosis, Pulmonary, Osteoarthritis, Lung Neoplasms, Tuberculosis, Pulmonary, Cardiomyopathy, Dilated, Myocardial Infarction, Ischemia, Carcinoma, Hepatocellular, HIV, Lymphoma, Arthritis, Rheumatoid, Breast Neoplasms, Stomach Neoplasms, Pancreatic Neoplasms, Lichen Planus, Oral, Leukemia, B-Cell, Inflammation, Down Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Breast Neoplasms, Myelodysplastic Syndromes, Lymphoma, Carcinoma, Non-Small-Cell Lung, Lymphoma, Carcinoma, Renal Cell, Inflammation, Lymphoma, Non-Hodgkin, Liposarcoma, Breast Neoplasms, Myelodysplastic Syndromes, Urinary Bladder Neoplasms, Graft vs Host Disease, Head and Neck Neoplasms, Stomach Neoplasms, Pancreatic Neoplasms, Glioblastoma, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Demyelinating Diseases, Breast Neoplasms, Asthma, Lymphoma, Large B-Cell, Diffuse, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Breast Neoplasms, Behcet Syndrome, Hepatitis C, Pancreatic Neoplasms, Leukemia-Lymphoma, Adult T-Cell, Esophageal Neoplasms, Pancreatic Neoplasms, Carcinoma, Neuroendocrine, Lymphoma, B-Cell, Heart Failure, Atrial Fibrillation, Colonic Neoplasms, Atherosclerosis, Carcinoma, Renal Cell, Kidney Diseases, Breast Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Neoplasms, Stomach Diseases, Inflammation, Diabetes Complications, Inflammatory Bowel Diseases, Glioblastoma, Breast Neoplasms, Carcinoma, Hepatocellular, Atherosclerosis, Breast Neoplasms, Breast Neoplasms, Laryngeal Neoplasms, Leukemia-Lymphoma, Adult T-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Uterine Cervical Neoplasms, Breast Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Diabetes Mellitus, Atherosclerosis, Leukemia, Myeloid, Acute, Pancreatic Neoplasms	TRUE	TRUE	0	1
FUBP1	BRCA1	tf-gene	Experimental	Transfac		BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1, Malignant neoplasm breast, Malignant neoplasm of ovary, Breast Neoplasms, Mammary Neoplasms, Experimental, Ovarian Neoplasms, Neoplasms, Carcinoma, Hereditary Breast and Ovarian Cancer Syndrome, Prostatic Neoplasms, Carcinoma, Adenoid Cystic, Cell Transformation, Neoplastic, Chromosome Breakage, Mammary Neoplasms, Animal, Mouth Diseases, Peripheral Nervous System Diseases	FALSE	TRUE	1	1
GABPA	BRCA1	tf-gene	Experimental	Transfac		BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1, Malignant neoplasm breast, Malignant neoplasm of ovary, Breast Neoplasms, Mammary Neoplasms, Experimental, Ovarian Neoplasms, Neoplasms, Carcinoma, Hereditary Breast and Ovarian Cancer Syndrome, Prostatic Neoplasms, Carcinoma, Adenoid Cystic, Cell Transformation, Neoplastic, Chromosome Breakage, Mammary Neoplasms, Animal, Mouth Diseases, Peripheral Nervous System Diseases	FALSE	TRUE	1	1
GABPA	AURKA	tf-gene	Experimental	Transfac		Breast Neoplasms, Colorectal Neoplasms, Neuroblastoma, Kidney Neoplasms, Mammary Neoplasms, Experimental, Peripheral Nervous System Diseases, Prostatic Neoplasms	FALSE	TRUE	1	1
GABPA	ERBB2	tf-gene	Experimental	Transfac		Breast Neoplasms, Mammary Neoplasms, Experimental, Neoplasm Metastasis, Adenocarcinoma, Ovarian Neoplasms, Prostatic Neoplasms, Lung Neoplasms, Stomach Neoplasms, Cholangiocarcinoma, Glioma, Medulloblastoma, Colonic Neoplasms, Esophageal Neoplasms, Carcinoma, Renal Cell, Lymphatic Metastasis, Papilloma, Disease Progression, Gastrointestinal Neoplasms, Mammary Neoplasms, Animal, Neoplasm Recurrence, Local, Neoplasms, Experimental, Peripheral Nervous System Diseases	FALSE	TRUE	1	1
GABPA	HPSE	tf-gene	Experimental	Transfac		Breast Neoplasms, Liver Cirrhosis, Experimental, Nephrosis	FALSE	TRUE	1	1
GABPB1	BRCA1	tf-gene	Experimental	Transfac		BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1, Malignant neoplasm breast, Malignant neoplasm of ovary, Breast Neoplasms, Mammary Neoplasms, Experimental, Ovarian Neoplasms, Neoplasms, Carcinoma, Hereditary Breast and Ovarian Cancer Syndrome, Prostatic Neoplasms, Carcinoma, Adenoid Cystic, Cell Transformation, Neoplastic, Chromosome Breakage, Mammary Neoplasms, Animal, Mouth Diseases, Peripheral Nervous System Diseases	FALSE	TRUE	1	1
GABPB1	HPSE	tf-gene	Experimental	Transfac		Breast Neoplasms, Liver Cirrhosis, Experimental, Nephrosis	FALSE	TRUE	1	1
GATA1	WT1	tf-gene	Experimental	Transfac	Thrombocytopenia, Platelet Dysfunction, Hemolysis, and Imbalanced Globin Synthesis, Dyserythropoietic Anemia with Thrombocytopenia, Down Syndrome, Thrombocytopenia	Denys-Drash Syndrome, Wilms Tumor, Frasier Syndrome, NEPHROTIC SYNDROME, TYPE 4, Leukemia, Myeloid, Acute, Leukemia, Breast Neoplasms, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, WAGR Syndrome, Glioblastoma, Pancreatic Neoplasms, Glomerulonephritis, Hernia, Diaphragmatic, Congenital diaphragmatic hernia, Meacham Syndrome, Colonic Neoplasms, Lung Neoplasms, Meacham Winn Culler syndrome	FALSE	TRUE	1	1
GATA1	EPOR	tf-gene	Experimental	Transfac	Thrombocytopenia, Platelet Dysfunction, Hemolysis, and Imbalanced Globin Synthesis, Dyserythropoietic Anemia with Thrombocytopenia, Down Syndrome, Thrombocytopenia	Polycythemia, primary familial and congenital, Polycythemia, Breast Neoplasms, Neoplasm Metastasis, Thyroid Neoplasms, Melanoma, Neoplasm Invasiveness, Nerve Degeneration	FALSE	TRUE	1	1
GATA1	YBX1	tf-gene	Experimental	Transfac	Thrombocytopenia, Platelet Dysfunction, Hemolysis, and Imbalanced Globin Synthesis, Dyserythropoietic Anemia with Thrombocytopenia, Down Syndrome, Thrombocytopenia	Breast Neoplasms, Liver Cirrhosis, Experimental, Neoplasm Recurrence, Local	FALSE	TRUE	1	1
GBX2	IL6	tf-gene	Experimental	PMID20584335	Amyotrophic lateral sclerosis 1	Diabetes Mellitus, Type 2, Heart Failure, Diabetes Mellitus, Experimental, Reperfusion Injury, Shock, Hemorrhagic, Multiple Myeloma, Arthritis, Rheumatoid, Obesity, Myocardial Infarction, Atherosclerosis, Inflammation, Prostatic Neoplasms, Stroke, Breast Neoplasms, Neoplasm Metastasis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Arthritis, Juvenile Rheumatoid, Crohn Disease, Sarcoma, Kaposi, Carcinoma, Hepatocellular, Psoriasis, Parkinson Disease, Cachexia, Obstetric Labor, Premature, Abortion, Spontaneous, Pulmonary Fibrosis, Autoimmune Diseases, Schizophrenia, Colitis, Osteoporosis, Osteoporosis, Postmenopausal, Wounds and Injuries, Leukemia, Lymphocytic, Chronic, B-Cell, Giant Lymph Node Hyperplasia, Pneumonia, Inflammatory Bowel Diseases, Ovarian Neoplasms, Cholangiocarcinoma, Myocardial Ischemia, Ischemia, Depressive Disorder, Neurodegenerative Diseases, Dermatitis, Atopic, Intracranial Arteriovenous Malformations, Glomerulonephritis, Brain Injuries, Carcinoma, Basal Cell, Liver Cirrhosis, Hypercalcemia, Seizures, Arthritis, Experimental, Autistic Disorder, Cardiomyopathies, Headache, Hemolytic-Uremic Syndrome, Liver Cirrhosis, Alcoholic, Amnesia, Brain Ischemia, Peripheral Nervous System Diseases, Acute Kidney Injury, Albuminuria, Berylliosis, Burns, Cholestasis, Drug-Induced Liver Injury, Edema, Entamoebiasis, Fever, Hepatitis, Autoimmune, Hernia, Diaphragmatic, HIV Wasting Syndrome, Hyperalgesia, Hyperoxaluria, Hyperparathyroidism, Secondary, Hypersensitivity, Hypoalbuminemia, Hypotension, Infarction, Middle Cerebral Artery, Leishmaniasis, Leishmaniasis, Visceral, Lichenoid Eruptions, Lung Injury, Meningitis, Aseptic, Mitochondrial Myopathies, Necrosis, Pleurisy, Polymyositis, Pregnancy Complications, Cardiovascular, Respiratory Hypersensitivity, Ventricular Dysfunction, Left	FALSE	TRUE	1	1
GLI1	BCL2	tf-gene	Experimental	Transfac	Peripheral Nervous System Diseases, Urinary Bladder Neoplasms	Colonic Neoplasms, Reperfusion Injury, Alzheimer Disease, Diabetes Mellitus, Experimental, Erectile Dysfunction, Lymphoma, Follicular, Breast Neoplasms, Carcinoma, Lymphoma, Large B-Cell, Diffuse, Prostatic Neoplasms, Colorectal Neoplasms, Lymphoma, Non-Hodgkin, Adenocarcinoma, Esophageal Neoplasms, Azoospermia, Autistic Disorder, Sarcoma, Synovial, Multiple Myeloma, Adenoma, Diabetes Mellitus, Type 2, Hypertension, Adenocarcinoma, Clear Cell, AIDS-related Kaposi sarcoma, Asthma, Cell Transformation, Neoplastic, Cerebral Hemorrhage, Chondrosarcoma, Mesenchymal, Dermatitis, Allergic Contact, Disease Progression, Gallbladder Neoplasms, Head and Neck Neoplasms, Intestinal Neoplasms, Learning Disorders, Liver Cirrhosis, Alcoholic, Liver Neoplasms, Experimental, Memory Disorders, Metaplasia, Myocardial Infarction, Necrosis, Nerve Degeneration, Osteochondrodysplasias, Retinal Degeneration, Soft Tissue Neoplasms	FALSE	TRUE	1	1
GLI2	BCL2	tf-gene	Experimental	Transfac	Holoprosencephaly 9, Carcinoma, Basal Cell, Basal Cell Nevus Syndrome, Skin Neoplasms	Colonic Neoplasms, Reperfusion Injury, Alzheimer Disease, Diabetes Mellitus, Experimental, Erectile Dysfunction, Lymphoma, Follicular, Breast Neoplasms, Carcinoma, Lymphoma, Large B-Cell, Diffuse, Prostatic Neoplasms, Colorectal Neoplasms, Lymphoma, Non-Hodgkin, Adenocarcinoma, Esophageal Neoplasms, Azoospermia, Autistic Disorder, Sarcoma, Synovial, Multiple Myeloma, Adenoma, Diabetes Mellitus, Type 2, Hypertension, Adenocarcinoma, Clear Cell, AIDS-related Kaposi sarcoma, Asthma, Cell Transformation, Neoplastic, Cerebral Hemorrhage, Chondrosarcoma, Mesenchymal, Dermatitis, Allergic Contact, Disease Progression, Gallbladder Neoplasms, Head and Neck Neoplasms, Intestinal Neoplasms, Learning Disorders, Liver Cirrhosis, Alcoholic, Liver Neoplasms, Experimental, Memory Disorders, Metaplasia, Myocardial Infarction, Necrosis, Nerve Degeneration, Osteochondrodysplasias, Retinal Degeneration, Soft Tissue Neoplasms	FALSE	TRUE	1	1
HEY2	VEGFA	tf-gene	Experimental	PMID20584335	Astrocytoma, Breast Neoplasms, Carcinoma, Pancreatic Ductal, Cardiomyopathy, Hypertrophic	Colonic Neoplasms, Neoplasm Metastasis, Retinal Vein Occlusion, Brain Injuries, Diabetes Mellitus, Experimental, Neoplasms, Macular Degeneration, Diabetic Retinopathy, Diabetes Mellitus, Type 2, Carcinoma, Squamous Cell, Prostatic Neoplasms, Glioblastoma, Psoriasis, Alzheimer Disease, Asthma, Atherosclerosis, Coronary Artery Disease, Arthritis, Rheumatoid, Carcinoma, Non-Small-Cell Lung, Diabetic Nephropathies, Retinal Diseases, Liver Cirrhosis, Inflammation, Brain Neoplasms, Endometrial Neoplasms, Myocardial Ischemia, Stomach Ulcer, Heart Failure, Neovascularization, Pathologic, Corneal Neovascularization, Macular Edema, Rhabdomyosarcoma, Hemangiosarcoma, Precancerous Conditions, Bronchitis, Chronic, Leukemia, Myeloid, Carcinoma, Pancreatic Ductal, Heart Diseases, Neoplasms, Experimental, Thrombotic Microangiopathies, Acute Kidney Injury, Arthritis, Experimental, Cerebral Hemorrhage, Choroidal Neovascularization, Epilepsy, Temporal Lobe, Erectile Dysfunction, Gliosarcoma, Head and Neck Neoplasms, Hypertension, Portal, Learning Disorders, Liver Cirrhosis, Experimental, Liver Failure, Memory Disorders, MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 1, Myocardial Reperfusion Injury, Proteinuria, Status Epilepticus	TRUE	FALSE	1	1
HIF1A	NOS3	tf-gene	Experimental	PMID20584335	Hypertension, Pulmonary, Myocardial Reperfusion Injury, Carcinoma, Prostatic Neoplasms, Pancreatic Neoplasms, Glioblastoma, Astrocytoma, Hyperplasia, Esophageal Squamous Cell Carcinoma, Heart Failure, Hemangioblastoma, Anaplasia, Brain Ischemia, Carcinoma, Ductal, Carcinoma, Intraductal, Noninfiltrating, Cardiomegaly, Lung Diseases, Neoplasm Invasiveness, Skin Neoplasms, Thyroid Neoplasms	Hypertension, Diabetes Mellitus, Type 2, Alzheimer Disease, Erectile Dysfunction, Hypertension, Essential, Pulmonary Edema, Hypertension, Pulmonary, Insulin Resistance, Hypertension, Portal, Cardiomegaly, Reperfusion Injury, Diabetic Angiopathies, Diabetes Mellitus, Experimental, Hernia, Diaphragmatic, Liver Cirrhosis, Experimental, Myocardial Reperfusion Injury, Coronary Artery Disease, Myocardial Infarction, Pre-Eclampsia, Cardiovascular Diseases, Atherosclerosis, Diabetic Nephropathies, Atrial Fibrillation, Pulmonary Disease, Chronic Obstructive, Coronary Vasospasm, Breast Neoplasms, Heart Failure, Prostatic Neoplasms, Hyperglycemia, Abruptio Placentae, Hypertension, Pregnancy-Induced, Myocardial Ischemia, Ischemia, Anoxia, Neoplasms, Cerebral Infarction, Diabetes Mellitus, Type 1, Arteriosclerosis, Hyperinsulinism, Cleft Palate, Hypertension, Renovascular, Sepsis, Adenocarcinoma, Cleft Lip, Esophageal Neoplasms, Intestinal Perforation, Stomach Neoplasms, Stomach Ulcer, Tachycardia, Ventricular, Uremia, Ventricular Premature Complexes, Vestibular Diseases	FALSE	TRUE	1	1
