gene.symbol	gene.entrezid
ESR1	2099
ESR2	2100
ESRP1	54845
ESRP2	80004
ESX1	80712
ESYT1	23344
ETFB	2109
ETFDH	2110
ETNK2	55224
ETS2	2114
ETV1	2115
ETV5	2119
ETV7	51513
EVC2	132884
EVL	51466
EVPL	2125
EXO1	9156
EXOC2	55770
EXOC6	54536
EXOSC4	54512
EZH1	2145
EZH2	2146
EZR	7430
F10	2159
F11R	50848
F12	2161
F13A1	2162
F2RL2	2151
F2R	2149
F3	1272
F7	2155
F8	2157
FAAH2	158584
FAAH	2166
FABP4	2167
FABP5	2171
FABP6	2172
FADD	8772
FADS2	9415
FADS3	3995
FAHD1	81889
FAH	2175
FAIM3	9214
FAM102A	399665
FAM107A	11170
FAM108C1	58489
FAM110A	83541
FAM110B	90362
FAM111B	374393
FAM113B	91523
FAM117A	81558
FAM122A	116224
FAM123C	205147
FAM126A	84668
FAM128A	653784
FAM128B	80097
FAM129A	116496
FAM13A	10144
FAM13B	51306
FAM13C	220965
FAM149A	25854
FAM150B	285016
FAM155A	728215
FAM155B	27112
FAM156A	29057
FAM162A	26355
FAM162B	221303
FAM170B	170370
FAM171A1	221061
FAM172A	83989
FAM173A	65990
FAM174B	400451
FAM176B	55194
FAM180B	399888
FAM181A	90050
FAM184A	79632
FAM189A2	9413
FAM189B	10712
FAM195A	84331
FAM196A	642938
FAM196B	100131897
FAM199X	139231
FAM25A	643161
FAM25B	100132929
FAM36A	116228
FAM43A	131583
FAM46B	115572
FAM49A	81553
FAM49B	51571
FAM54A	113115
FAM57B	83723
FAM63A	55793
FAM64A	54478
FAM69A	388650
FAM70A	55026
FAM71A	149647
FAM72A	729533
FAM72B	653820
FAM72D	728833
FAM75A2	647060
FAM75A3	727830
FAM83A	84985
FAM83B	222584
FAM83D	81610
FAM83E	54854
FAM83H	286077
FAM84A	151354
FAM84B	157638
FAM86A	196483
FAM89A	375061
FAM91A1	157769
FAM96A	84191
FAM9A	171482
FANCA	2175
FANCD2	2177
FANCF	2188
FANCI	55215
FAP	1056
FAR2	55711
FARP1	10160
FARSA	2193
FAT1	2195
FAT2	2196
FAT4	79633
FBLN1	2192
FBLN2	2199
FBLN5	10516
FBN2	2201
FBP1	2203
FBRS	64319
FBXL16	146330
FBXL19	54620
FBXL6	26233
FBXO17	115290
FBXO2	26232
FBXO31	79791
FBXO32	114907
FBXO41	150726
FBXO43	286151
FBXO45	200933
FBXO46	23403
FBXO5	26271
FBXO6	26270
FBXW7	55294
FCER2	2208
FCGR1A	2209
FCGR1B	2210
FCGR1C	100132417
FCGR3A	2214
FCGRT	2217
FCRLB	127943
FDPS	2224
FDXR	2232
FEN1	2237
FERMT2	10979
FES	2242
FEZ1	9638
FEZ2	9637
FEZF2	55079
FFAR3	2865
FGD1	2245
FGD3	89846
FGD4	121512
FGD5	152273
FGD6	55785
FGF1	2246
FGF2	2247
FGF5	2250
FGF7	2252
FGFBP1	9982
FGFBP2	83888
FGFR1OP	11116
FGFR1	2260
FGFR3	2261
FGFR4	2264
FGL2	10875
FHDC1	85462
FHL1	2273
FHL5	6813
FHOD3	80206
FH	2271
FIBCD1	84929
FIBP	9158
FIGF	2277
FIGN	55137
FILIP1L	11259
FKBP10	60681
FKBP3	2287
FKBP4	2288
FKBP5	2289
FLAD1	80308
FLI1	2313
FLJ10038	55056
FLJ10357	NA
FLJ13197	NA
FLJ23867	200058
FLJ32063	NA
FLJ34503	285759
FLJ35024	NA
FLJ37543	NA
FLJ40504	NA
FLJ42875	NA
FLJ43390	NA
FLJ44054	NA
FLJ45340	NA
FLJ45983	NA
FLRT2	23768
FLT3	2322
FLT4	2324
FLVCR1	28982
FLYWCH2	114984
FMNL2	114793
FMO2	2327
FMO3	2328
FMO9P	116123
FMOD	2331
FN1	2335
FNDC1	84624
FNDC4	64838
FNIP2	57600
FOLR1	2348
FOLR2	2350
FOSB	2354
FOS	2353
FOXA1	3169
FOXA3	3171
FOXD1	2297
FOXD2	2306
FOXD3	27022
FOXJ1	2302
FOXK2	3607
FOXM1	2305
FOXN2	3344
FOXN3	1112
FOXN4	121643
FOXO1	2308
FOXO4	4303
FOXP2	93986
FOXP3	50943
FOXRED2	80020
FPR3	2359
FREM1	158326
FRG2	448831
FRMD1	79981
FRMD3	257019
FRMD4A	55691
FRMPD4	9758
FRY	10129
FSD1	79187
FSIP1	161835
FSTL1	11167
FSTL4	23105
FTO	79068
FUNDC1	139341
FUS	2521
FUT2	2524
FUT3	2525
FUT8	2530
FXYD1	5348
FXYD3	5349
FXYD6	53826
FYB	2533
FYCO1	79443
FYN	2534
FZD2	2535
FZD4	8322
FZD5	7855
FZD7	8324
G0S2	50486
G6PC3	92579
G6PD	2539
GAA	2548
GABARAPL1	23710
GABBR1	2550
GABBR2	9568
GABRA2	2555
GABRA3	2556
GABRA4	2557
GABRA5	2558
GABRD	2563
GABRE	2564
GABRG1	2565
GABRP	2568
GABRQ	55879
GADD45G	10912
GAGE12J	729396
GAGE2A	729447
GAGE2D	729408
GAGE4	2576
GAL3ST2	64090
GAL3ST3	89792
GALE	2582
GALNT10	55568
GALNT12	79695
GALNT5	11227
GALNT6	11226
GALNT7	51809
GALNTL1	57452
GALNTL2	117248
GALR1	2587
GAL	51083
GAPDH	2597
GARS	2617
GAS1	2619
GAS2L3	283431
GAS2	2620
GAS6	2621
GAS7	8522
GATA3	2625
GATA4	2626
GATA5	140628
GBAP1	2630
GBA	2629
GBE1	2632
GBP1	2633
GBP3	2635
GBP5	115362
GBX2	2637
GCAT	23464
GCH1	2643
GCM1	8521
GCOM1	81488
GDAP1	54332
GDF10	2662
GDF15	9518
GDF9	2661
GDI1	2664
GDPD5	81544
GEFT	115557
GEM	2669
GEN1	348654
GFAP	2670
GFER	2671
GFRA1	2674
GFRA2	2675
GGCT	79017
GGH	8836
GGPS1	9453
GGTA1	2681
GHR	2690
GIMAP1	170575
GIMAP4	55303
GIMAP5	55340
GIMAP6	474344
GIMAP7	168537
GIMAP8	155038
GINS1	9837
GINS2	51659
GINS4	84296
GIPC1	10755
GIPC2	54810
GIYD2	79008
GJA1	2697
GJA3	2700
GJA4	2701
GJB2	2706
GK	2645
GLB1	2720
GLDC	2731
GLDN	342035
GLIS2	84662
GLO1	2739
GLP2R	9340
GLRA4	441509
GLT25D1	79709
GLT25D2	23127
GLTSCR2	29997
GLYATL1	92292
GLYAT	10249
GLYCTK	132158
GMDS	2762
GMIP	51291
GMPPA	29926
GMPS	8833
GNAI1	2770
GNAL	2774
GNAT3	346562
GNAZ	2781
GNE	10020
GNG11	2791
GNG13	51764
GNG2	54331
GNG4	2786
GNG5	2787
GNG7	2788
GNGT1	2792
GNL3L	54552
GNPNAT1	64841
GOLGA6L10	647042
GOLGA6L5	374650
GOLGA8A	23015
GOLGA8B	440270
GOLGA8C	729786
GOLGA8DP	100132979
GOLGA8G	283768
GOLGA9P	283796
GOLM1	51280
GOLPH3L	55204
GOLT1A	127845
GOT2	2806
GPAA1	8733
GPAM	57678
GPATCH2	55105
GPATCH4	54865
GPBAR1	151306
GPC3	2719
GPC4	2239
GPD1	2819
GPD2	2820
GPHA2	170589
GPIHBP1	338328
GPLD1	2822
GPM6B	2824
GPR109A	338442
GPR109B	8843
GPR112	139378
GPR115	221393
GPR116	221395
GPR120	338557
GPR124	25960
GPR125	166647
GPR133	283383
GPR137B	7107
GPR137	56834
GPR139	124274
GPR141	353345
GPR143	4935
GPR144	347088
GPR146	115330
GPR158	57512
GPR160	26996
GPR172A	79581
GPR17	2840
GPR182	11318
GPR19	2842
GPR26	1902
GPR34	2857
GPR37L1	9283
GPR44	11251
GPR68	8111
GPR77	27202
GPR81	27198
GPR84	53831
GPR88	54112
GPR89A	653519
GPR97	222487
GPRASP1	9737
GPRASP2	114928
GPRC5A	9052
GPRC5B	51704
GPRIN1	114787
GPSM2	29899
GPT2	84706
GPT	1798
GPX3	2878
GPX4	2879
GPX8	493869
GRAMD1A	57655
GRAMD2	196996
GRAMD3	65983
GRASP	160622
GRB14	2888
GRB2	2885
GRB7	2886
GREB1L	80000
GREB1	9687
GREM1	26585
GREM2	64388
GRHL2	79977
GRHL3	57822
GRIA2	2891
GRIA4	2893
GRIK1	2897
GRIN2B	2904
GRIN2D	2906
GRIN3B	116444
GRINA	2907
GRIP1	10499
GRK5	2869
GRM4	2914
GRM8	2918
GRPR	2925
GRRP1	79927
GRTP1	79774
GSDMC	56169
GSDMD	79792
GSG2	83903
GSN	2934
GSPT1	2935
GSPT2	23708
GSR	2936
GSTA1	2938
GSTCD	79807
GSTM5	2949
GTF2H2B	653238
GTF2IRD1	9569
GTF3C1	2975
GTPBP4	23560
GTSE1	51512
GTSF1	121355
GUCY1A3	2982
GUCY1B2	2974
GULP1	51454
GUSBP3	653188
GXYLT2	727936
GYG2	8908
GYPC	2995
GYS2	2998
GZMB	3002
GZMK	3003
H2AFJ	9555
H2AFX	3014
H2AFY	9555
H2AFZ	3015
H3F3A	3020
H6PD	9563
HAAO	23498
HABP4	22927
HADH	3030
HAGHL	84264
HAP1	328
HAPLN1	1404
HAPLN4	404037
HAR1B	768097
HAS1	3036
HAS3	3038
HBA1	3039
HBA2	3040
HBB	3043
HBEGF	1839
HBG1	3047
HBG2	3048
HBM	3042
HCG11	493812
HCN2	610
HCRTR1	3061
HDAC11	79885
HDAC4	9759
HDAC5	10014
HDGF	3068
HEATR2	54919
HEATR6	63897
HEBP1	50865
HELLS	3070
HEPACAM	220296
HEPN1	641654
HERC1	8925
HERC2P2	400322
HES6	55502
HESRG	790952
HEY2	23493
HEYL	26508
HFM1	164045
HGD	3081
HHAT	55733
HIF3A	64344
HIPK3	10114
HIST1H1C	3006
HIST1H1D	3007
HIST1H1T	3010
HIST1H2AC	8334
HIST1H2AD	3013
HIST1H2AE	3012
HIST1H2AJ	8331
HIST1H2AL	8332
HIST1H2AM	8336
HIST1H2BC	8347
HIST1H2BD	3017
HIST1H2BE	8344
HIST1H2BF	8343
HIST1H2BG	8339
HIST1H2BH	8345
HIST1H2BJ	8970
HIST1H2BK	85236
HIST1H2BL	8340
HIST1H2BM	8342
HIST1H2BO	8348
HIST1H3B	8358
HIST1H3C	8352
HIST1H3D	8351
HIST1H3E	8353
HIST1H3G	8355
HIST1H3H	8357
HIST1H3J	8356
HIST1H4D	8360
HIST1H4E	8367
HIST1H4H	8365
HIST2H2AA3	8337
HIST2H2BE	8349
HIST2H2BF	440689
HIST2H3C	126961
HIST2H3D	653604
HIST2H4A	8370
HIST3H2A	92815
HIST3H2BB	128312
HJURP	55355
HLA-C	3107
HLA-DQA1	3117
HLA-DQA2	3118
HLA-DQB1	3119
HLA-DQB2	3120
HLF	2034
HLTF	6596
HM13	81502
HMG20B	10362
HMGA1	3159
HMGB2	3148
HMGB3	3149
HMGCLL1	54511
HMGCS1	3157
HMGN1	3150
HMMR	3161
HMOX2	3163
HMP19	51617
HMX2	3167
HN1L	57585
HN1	51155
HNMT	3176
HNRNPAB	3182
HNRNPF	3185
HOMER3	9454
HOOK1	51361
HOPX	84525
HORMAD1	84072
HOTAIR	100124700
HOXA10	3206
HOXA2	3199
HOXA3	3200
HOXA4	3201
HOXA5	3202
HOXA6	3203
HOXA7	3204
HOXA9	3205
HOXB13	10481
HOXB2	3212
HOXB3	3213
HOXB5	3215
HOXB6	3216
HOXB9	3219
HOXC10	3226
HOXC11	3227
HOXC12	3228
HOXC13	3229
HOXD9	3235
HPDL	84842
HPD	3242
HPN	3249
HPRT1	3251
HPR	3250
HPS5	11234
HPSE2	60495
HPX	3263
HRASLS2	54979
HRASLS5	117245
HRH3	11255
HRNR	388697
HS3ST4	9951
HS6ST1	9394
HS6ST3	266722
HSD11B1	3290
HSD11B2	3291
HSD17B10	3028
HSD17B11	51170
HSD17B13	345275
HSD17B2	3294
HSD17B6	8630
HSD17B7	51478
HSDL2	84263
HSH2D	84941
HSPA12A	259217
HSPA12B	116835
HSPA13	6782
HSPA14	51182
HSPA2	3306
HSPA4	3308
HSPA5	3309
HSPA6	3310
HSPB1	3315
HSPB2	3316
HSPB6	126393
HSPB7	27129
HSPBP1	23640
HSPD1	3329
HSPE1	3336
HSPH1	10808
HTATIP2	10553
HTR1D	3352
HTR1E	3354
HTR2A	3356
HTR4	3360
HUS1B	135458
HYAL1	3373
HYLS1	219844
HYMAI	57061
HYOU1	10525
IARS2	55699
IBSP	3381
ICA1	3382
ICAM1	3383
ICAM2	3384
ICOS	29851
ICT1	3396
ID1	3397
ID4	3400
IDE	3416
IDH2	3418
IDO1	3620
IER2	9592
IER3IP1	51124
IER3	8870
IER5L	389792
IFFO2	126917
IFI27	3429
IFI30	10437
IFI35	3430
IFI44L	10964
IFI44	10561
IFI6	2537
IFIH1	64135
IFIT1	3434
IFIT2	3433
IFIT3	3437
IFITM1	8519
IFNB1	3456
IFNGR1	3459
IGF1	3479
IGF2BP1	10642
IGF2BP3	10643
IGFALS	3483
IGFBP6	3489
IGFBPL1	347252
IGFL2	147920
IGFL3	388555
IGFN1	91156
IGJ	3512
IGSF10	285313
IGSF3	3321
IGSF8	93185
IGSF9	57549
IKBKE	9641
IL11RA	3590
IL12B	3593
IL17B	27190
IL17D	53342
IL17RD	54756
IL17REL	400935
IL18	3606
IL19	29949
IL1R1	3554
IL1RN	3557
IL20RA	53832
IL20	50604
IL21R	50615
IL28A	282616
IL28B	282617
IL29	282618
IL2RB	3560
IL2RG	3561
IL32	9235
IL33	90865
IL34	146433
IL4I1	259307
IL6R	3570
IL6	3569
IL9R	3581
ILDR1	286676
ILDR2	387597
ILF2	3608
IMPDH1	3614
INCENP	3619
INHBA	3624
INHBB	3625
INMT	11185
INPP1	3628
INPP5K	51763
INSM1	3642
INTS7	25896
INTS8	55656
IPO4	79711
IPO9	55705
IPPK	64768
IPW	3653
IQGAP3	128239
IQSEC1	9922
IQSEC3	440073
IRAK1	3654
IRAK3	11213
IRF1	3659
IRF7	3665
IRF9	10379
IRS1	3667
IRS2	8660
IRX1	79192
IRX5	10265
IRX6	79190
ISG15	9636
ISG20L2	81875
ISG20	3669
ISL2	64843
ISM1	140862
ISOC2	79763
ISYNA1	51477
ITGA10	8515
ITGA11	22801
ITGA1	3672
ITGA6	3655
ITGA7	3679
ITGA9	3680
ITGAL	3683
ITGAX	3687
ITGB1BP1	9270
ITGB8	3696
ITGBL1	9358
ITIH2	3698
ITIH3	3699
ITIH5L	347365
ITIH5	80760
ITM2A	9452
ITPKA	3706
ITPR1	3708
ITPR3	3710
ITPRIPL1	150771
ITSN1	6453
IVL	3713
JAG2	3714
JAKMIP1	152789
JAM2	58494
JAM3	83700
JARID2	3720
JAZF1	221895
JMJD1C	221037
JMJD4	65094
JPH2	57158
JPH3	57338
JTB	10899
JUNB	3726
JUND	3727
JUN	3725
KALRN	8997
KANK1	23189
KANK2	25959
KANK3	256949
KAT2B	8850
KATNAL1	84056
KAZALD1	81621
KBTBD11	9920
KCNA1	3736
KCNA2	3737
KCNA4	3739
KCNA6	3742
KCNAB1	7881
KCNB1	3745
KCNC4	3749
KCNE1	3753
KCNE4	23704
KCNF1	3754
KCNG3	170850
KCNH1	3756
KCNH2	3757
KCNH3	23416
KCNH5	27133
KCNH6	81033
KCNH8	131096
KCNIP2	30819
KCNJ10	3766
KCNJ11	3767
KCNJ16	3773
KCNJ2	3759
KCNJ3	3760
KCNJ6	3763
KCNJ8	3764
KCNK15	60598
KCNK1	3775
KCNK6	9424
KCNK9	51305
KCNMB1	3779
KCNN4	3783
KCNS1	3787
KCNS3	3790
KCTD12	115207
KCTD13	253980
KCTD15	79047
KCTD3	51133
KCTD4	386618
KCTD5	54442
KCTD6	200845
KCTD8	386617
KDELR1	10945
KDELR2	11014
KDELR3	11015
KDM4B	23030
KDM5B	10765
KDR	3791
KIAA0040	9674
KIAA0101	9768
KIAA0196	9897
KIAA0319	9856
KIAA0355	9710
KIAA0408	9729
KIAA0427	9811
KIAA0495	57212
KIAA0754	643314
KIAA0802	23255
KIAA1109	84162
KIAA1199	57214
KIAA1211	57482
KIAA1239	57495
KIAA1244	57221
KIAA1257	57501
KIAA1429	25962
KIAA1467	57613
KIAA1524	57650
KIAA1543	57662
KIAA1598	57698
KIAA1614	57710
KIAA1671	85379
KIAA1683	80726
KIF11	3832
KIF13A	63971
KIF14	9928
KIF15	56992
KIF18A	81930
KIF18B	146909
KIF1A	547
KIF1C	10749
KIF20A	10112
KIF20B	9585
KIF21A	55605
KIF22	3835
KIF23	9493
KIF24	347240
KIF25	3834
KIF26A	26153
KIF26B	55083
KIF2C	11004
KIF4A	24137
KIF4B	285643
KIF5C	3800
KIFAP3	22920
KIFC1	3833
KIFC2	90990
KIR2DL4	3805
KIRREL	55243
KISS1R	84634
KISS1	3814
KITLG	4254
KIT	3815
KLB	152831
KLC2	64837
KLF10	7071
KLF11	8462
KLF13	51621
KLF15	28999
KLF2	10365
KLF4	9314
KLF5	688
KLF6	1316
KLF8	11279
KLF9	687
KLHDC1	122773
KLHDC7B	113730
KLHDC8B	200942
KLHDC9	126823
KLHL12	59349
KLHL13	90293
KLHL1	57626
KLHL21	9903
KLHL29	114818
KLHL30	377007
KLHL31	401265
KLHL35	8507
KLHL3	26249
KLHL4	56062
KLK2	3817
KLK3	354
KLK4	9622
KLKP1	606293
KLRG2	346689
KL	9365
KMO	8564
KNCN	148930
KNDC1	85442
KNG1	3827
KNTC1	9735
KPNA2	3838
KPNA7	23633
KRAS	3845
KREMEN1	83999
KREMEN2	79412
KRT14	3861
KRT15	3866
KRT17	3872
KRT18	3875
KRT19	3880
KRT2	3849
KRT35	3886
KRT37	8688
KRT3	3850
KRT5	3852
KRT75	9119
KRT8	3856
KRTCAP2	200185
KRTCAP3	200634
KSR1	8844
KY	339855
L3MBTL4	91133
LAD1	3898
LAG3	3902
LAGE3	8270
LAIR1	3903
LAMA1	284217
LAMA2	3908
LAMA3	3909
LAMA4	3910
LAMB3	3914
LAMC1	3915
LAMC2	3918
LAMC3	10319
LAMP3	27074
LAPTM4B	55353
LAPTM5	7805
LARP4	113251
LARP6	55323
LASP1	3927
LASS2	29956
LASS4	79603
LASS6	253782
LATS2	26524
LCA5	167691
LCAT	3931
LCLAT1	253558
LCMT1	51451
LCN10	414332
LCN6	158062
LCP1	3936
LDB2	9079
LDHB	3945
LDHD	197257
LDLRAD2	401944
LDLRAD3	143458
LEF1	51176
LENG8	114823
LEO1	123169
LEPRE1	64175
LEPREL1	55214
LEPREL2	10536
LEPROT	54741
LEPR	3953
LEP	3952
LETM2	137994
LETMD1	25875
LFNG	3955
LGALS12	85329
LGALS3	3958
LGALS8	3964
LGALS9B	284194
LGALS9C	654346
LGALS9	3965
LGI4	163175
LGR4	55366
LGR6	59352
LHCGR	3973
LHFPL5	222662
LHFP	10186
LHX1	3975
LHX2	9355
LHX6	26468
LIFR	3977
LIF	3976
LIG1	3978
LIG3	3980
LILRB4	11006
LILRB5	10990
LIMCH1	22998
LIMD2	80774
LIMK1	3984
LIMS2	55679
LIN28A	79727
LIN9	286826
LINGO1	84894
LIPE	3991
LIX1L	128077
LIX1	167410
LLGL2	3993
LMAN2	10960
LMBRD1	55788
LMLN	89782
LMNB1	4001
LMNB2	84823
LMO2	4005
LMO3	55885
LMO7	4008
LMOD1	25802
LMTK3	114783
LMX1A	4009
LMX1B	4010
LNX2	222484
LOC100124692	NA
LOC100126784	100126784
LOC100128164	100128164
LOC100131726	NA
LOC100132354	NA
LOC100133469	NA
LOC100133545	NA
LOC100133920	100133920
LOC100190938	NA
LOC100190939	NA
LOC100302650	NA
LOC113230	113230
LOC134466	NA
LOC145820	NA
LOC145837	145837
LOC146336	NA
LOC146481	NA
LOC148145	NA
LOC148709	148709
LOC150622	NA
LOC152225	152225
LOC153328	NA
LOC158376	NA
LOC201651	NA
LOC221122	221122
LOC257358	NA
LOC283174	NA
LOC283392	NA
LOC283867	NA
LOC284379	284379
LOC284578	284578
LOC284749	NA
LOC285205	NA
LOC285548	NA
LOC285830	NA
LOC286367	NA
LOC339290	NA
LOC339524	NA
LOC340074	340074
LOC389332	389332
LOC389493	NA
LOC399959	NA
LOC400696	NA
LOC400940	400940
LOC401052	401052
LOC401093	NA
LOC415056	NA
LOC440356	NA
LOC441869	NA
LOC541471	NA
LOC55908	NA
LOC572558	NA
LOC642587	NA
LOC642597	NA
LOC644538	NA
LOC645323	NA
LOC646982	NA
LOC647309	NA
LOC648691	NA
LOC653566	NA
LOC654342	654342
LOC728264	NA
LOC728554	728554
LOC728606	NA
LOC729467	NA
LOC84740	NA
LOC90586	NA
LOC91149	NA
LOC91316	NA
LOC92659	NA
LONRF1	91694
LOXL1	4016
LOXL2	4017
LOXL4	84171
LPAR1	1902
LPAR2	9170
LPAR6	10161
LPCAT1	79888
LPCAT2	54947
LPCAT4	129642
LPHN2	23266
LPHN3	23284
LPIN1	23175
LPL	3936
LPPR1	54886
LPPR2	64748
LPPR3	79948
LPPR5	163404
LRBA	987
LRCH1	23143
LRFN1	57622
LRFN2	57497
LRFN5	145581
LRG1	116844
LRIG3	121227
LRMP	4033
LRP11	84918
LRP1	4035
LRP4	4038
LRP5	4041
LRP8	7804
LRRC15	131578
LRRC1	55227
LRRC31	79782
LRRC37A4	55073
LRRC3B	116135
LRRC45	201255
LRRC46	90506
LRRC56	115399
LRRC59	55379
LRRC6	23639
LRRC70	100130733
LRRC8C	84230
LRRC8E	80131
LRRCC1	85444
LRRN2	10446
LRRN3	54674
LRRN4CL	221091
LRRTM2	26045
LRRTM4	80059
LRTM2	654429
LRWD1	222229
LSG1	55341
LSM14B	149986
LSM1	27257
LSM4	25804
LSR	51599
LTBP2	4053
LTBP4	8425
LTB	4050
LUM	4060
LUZP1	7798
LUZP2	338645
LY6E	4061
LY6H	4062
LY75	4065
LYNX1	66004
LYPD1	116372
LYPD3	27076
LYPD4	147719
LYPLA1	10434
LYPLA2	11313
LYSMD4	145748
LYVE1	10894
LYZL2	119180
LYZ	4069
MAB21L1	4081
MAD2L1	4085
MAD2L2	10459
MAFF	23764
MAF	4094
MAGEA10	4109
MAGEA11	4110
MAGEA12	4111
MAGEA1	4100
MAGEA2	4101
MAGEA3	4102
MAGEA4	4103
MAGEA6	4102
MAGEC2	51438
MAGED1	9500
MAGED2	10916
MAGEF1	64110
MAGI1	9223
MAGI3	260425
MAGOHB	55110
MAL2	114569
MAMDC2	256691
MAML2	84441
MAN2A2	4122
MAN2C1	4123
MANEAL	149175
MANF	7873
MANSC1	54682
MAOA	4128
MAOB	4129
MAP1B	4131
MAP1LC3C	440738
MAP2	4133
MAP3K3	4215
MAP3K5	4217
MAP3K8	1326
MAP7D1	55700
MAP7D3	79649
MAP7	9053
MAPK10	5602
MAPK11	5600
MAPK13	5603
MAPK15	225689
MAPK8IP2	23542
MAPKAPK2	9261
MAPKBP1	23005
MAPT	4137
MARCH10	162333
MARCH4	57574
MARCKSL1	65108
MARCO	8685
MARK1	4139
MARS	4141
MARVELD2	153562
MASP1	5648
MAST1	22983
MASTL	84930
MATN2	4147
MATN3	4148
MAZ	4150
MBNL1	4154
MBNL2	10150
MBOAT1	154141
MBOAT2	129642
MBOAT7	79143
MBP	4153
MC1R	4157
MC5R	4161
MCAM	4162
MCCC1	56922
MCCC2	64087
MCC	4163
MCM10	55388
MCM2	4171
MCM3	4172
MCM4	4173
MCM6	4175
MCTP1	79772
MCTP2	55784
MDFIC	29969
MDGA2	161357
MDK	4192
MDN1	23195
ME1	4199
ME3	10873
MEA1	4201
MECOM	2122
MED14	9282
MED1	5469
MED24	6837
MED25	55090
MEF2C	4208
MEG3	55384
MEIS1	4211
MEIS2	4212
MEIS3	4213
MELK	9833
MEMO1	7795
MEN1	4221
MEOX1	4222
MEOX2	4223
MERTK	10461
MESTIT1	317751
MEST	4232
METRN	79006
METTL11B	149281
METTL7A	25840
MET	4233
MEX3A	92312
MFAP2	4237
MFAP4	4239
MFAP5	8076
MFGE8	4240
MFNG	4242
MFSD10	10227
MFSD3	113655
MFSD4	148808
MFSD5	84975
MFSD7	84179
MGAM	8972
MGAT3	4248
MGAT4A	11320
MGAT4B	11282
MGAT5B	146664
MGC15885	197003
MGLL	11343
MGP	4256
MGRN1	23295
MGST1	4257
MIA2	117153
MICAL2	9645
MICAL3	57553
MICB	4277
MID1	4281
MIF	268
MIOX	55586
MITF	4286
MKI67	4288
MKRN3	7681
MLF1IP	79682
MLF2	8079
MLLT11	10962
MLL	4297
MLPH	79083
MLST8	64223
MLXIPL	51085
MLYCD	23417
MMD	23531
MME	4311
MMP10	4319
MMP11	4320
MMP12	4321
MMP13	4322
MMP14	4323
MMP19	4327
MMP1	4312
MMP27	64066
MMP28	79148
MMP3	4314
MMRN1	22915
MMRN2	79812
MND1	84057
MNX1	3110
MOBKL2B	79817
MOBKL2C	148932
MOCS1	4337
MOGAT1	116255
MORF4L2	9643
MORN3	283385
MOSC1	64757
MOV10	4343
MOXD1	26002
MPDZ	8777
MPEG1	219972
MPHOSPH9	10198
MPPED2	744
MPRIP	23164
MPV17L2	84769
MPZ	4359
MRAP	4043
MRAS	22808
MRC1	4360
MREG	55686
MRGPRF	116535
MRGPRX2	117194
MRGPRX3	117195
MRPL12	6182
MRPL13	28998
MRPL14	64928
MRPL15	9801
MRPL17	63875
MRPL24	79590
MRPL27	51264
MRPL3	11222
MRPL42	28977
MRPL47	57129
MRPL51	51258
MRPL55	128308
MRPL9	65005
MRPS12	6183
MRPS16	51021
MRPS17	51373
MRPS21	54460
MRPS23	51649
MRPS30	10884
MRPS34	65993
MRPS35	28957
MRVI1	10335
MS4A14	84689
MS4A15	219995
MS4A4A	51338
MS4A7	51338
MS4A8B	83661
MSH2	4436
MSH6	2956
MSI2	124540
MSLNL	401827
MSLN	10232
MSMB	4477
MSR1	4481
MSRA	4482
MSRB3	253827
MST1P2	11209
MST1P9	11223
MST1R	4486
MST4	51765
MSX1	4487
MT1E	4493
MT1H	4496
MT1L	4500
MT1M	4499
MT1X	4501
MT3	4504
MTBP	27085
MTCH2	23788
MTDH	92140
MTERFD1	51001
MTFR1	9650
MTHFD1L	25902
MTHFD2	10797
MTL5	9633
MTMR10	54893
MTMR9L	339483
MTSS1	9788
MTX1	4580
MUC13	56667
MUC1	4582
MUC2	4583
MUC5B	727897
MX1	4599
MXI1	4601
MXRA5	25878
MXRA7	439921
MYADM	91663
MYBL1	4603
MYBL2	4605
MYB	4602
MYCBP2	23077
MYCBP	26292
MYCL1	4610
MYCT1	80177
MYC	4609
MYD88	4615
MYEF2	50804
MYEOV	26579
MYH10	4628
MYH11	4629
MYH3	4621
MYL9	10398
MYLK	4638
MYO10	4651
MYO15B	80022
MYO16	23026
MYO19	80179
MYO1C	4641
MYO1D	4642
MYO3B	140469
MYO5B	4645
MYO6	4646
MYO9A	4649
MYOCD	93649
MYOC	4653
MYRIP	25924
MYT1	4661
N4BP2L1	90634
N4BP2L2	10443
N4BP3	23138
NAA20	51126
NAALAD2	10003
NAB1	4664
NACAD	23148
NACC1	112939
NALCN	259232
NANS	54187
NAP1L2	4674
NAP1L5	266812
NAPRT1	93100
NAT10	55226
NAT14	57106
NAT15	79903
NAT1	9
NAT8L	339983
NAV2	89797
NAV3	89795
NBLA00301	79804
NBN	4683
NBPF22P	285622
NBPF4	148545
NBPF6	653149
NCALD	83988
NCAM1	4684
NCAM2	401
NCAPD2	9918
NCAPD3	23310
NCAPG2	54892
NCAPG	64151
NCAPH	23397
NCCRP1	342897
NCDN	23154
NCEH1	57552
NCOA7	135112
NCRNA00032	158035
NCRNA00052	145978
NCRNA00086	399668
NCRNA00087	644596
NCRNA00092	100188953
NCRNA00110	642976
NCRNA00152	112597
NCRNA00219	114915
NCSTN	23385
NDC80	10403
NDE1	54820
NDN	4692
NDOR1	27158
NDP	4693
